gameid,time,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff,outcome,targetX,targetY,targetHex,alt1X,alt1Y,alt1Hex,alt2X,alt2Y,alt2Hex,clickX,clickY,clickHex
8235-6,1459877843586,38,closer,target,195,51,50,1,1,distr1,193,95,50,3,3,distr2,194,78,50,2,2,11,6,5,true,-49.262217140742486,-13.19977130022856,#3EA0C1,-92.56515615459735,-21.370350162667172,#06C4F9,-75.68306664952773,-18.869907856774066,#1CB5E3,-49.262217140742486,-13.19977130022856,#3EA0C1
8235-6,1459877853451,39,equal,target,101,89,50,2,1,distr2,277,90,50,1,3,distr1,16,14,50,3,2,49,109,36,true,-16.982000588512488,87.3648193268421,#56F10E,13.457663743136465,3.8589229814379884,#91776E,10.968240906463292,-89.32915364771898,#9A0DF2,-16.982000588512488,87.3648193268421,#56F10E
8235-6,1459877868261,40,closer,target,105,78,50,2,3,distr2,147,84,50,1,1,distr1,76,89,50,3,2,11,9,18,true,-20.187885517996627,75.34221445054733,#4EE31C,21.531048708370424,86.35631963856369,#B4F10E,-70.4483277074156,45.749678941262296,#14EB75,-20.187885517996627,75.34221445054733,#4EE31C
8235-6,1459877875847,41,equal,target,340,64,50,2,1,distr1,251,7,50,1,3,distr2,64,18,50,3,2,27,49,31,true,60.14032773029814,-21.88928917284279,#D12E64,-2.2789770812000967,-6.618630029195218,#7A7788,7.890680642203394,16.178292833385008,#939669,60.14032773029814,-21.88928917284279,#D12E64
8235-6,1459877885600,42,closer,target,71,64,50,3,2,distr2,107,28,50,1,3,distr1,130,67,50,2,1,16,19,15,true,20.836361885258032,60.51318883835627,#B3D12E,-43.066769848998135,51.32497768897153,#2AD547,-8.186407732236626,26.776533166964995,#6BA35C,20.836361885258032,60.51318883835627,#B3D12E
8235-6,1459877895321,43,further,target,231,32,50,3,1,distr1,206,39,50,1,2,distr2,354,47,50,2,3,15,34,44,true,-20.13825251359481,-24.868670766623058,#5763A8,-35.05296780566751,-17.09647472477402,#4E86B1,46.74252908230884,-4.91283777357971,#BB4450,-20.13825251359481,-24.868670766623058,#5763A8
8235-6,1459877903219,44,equal,target,125,96,50,1,1,distr2,237,49,50,2,3,distr1,12,77,50,3,2,79,75,48,true,-55.063337889700435,78.6385962517432,#05FA1A,75.31736525650304,16.00920019296747,#E2451D,-26.687312715736322,-41.094857829325775,#4147BE,-55.063337889700435,78.6385962517432,#05FA1A
8235-6,1459877911419,45,further,target,1,42,50,2,2,distr1,352,11,50,1,1,distr2,126,82,50,3,3,17,77,55,true,41.993603196568436,0.7330010703659074,#B54C4A,10.892948756157272,-1.5309041105607246,#8E7175,-48.19839068798279,66.3393935387457,#17E82C,41.993603196568436,0.7330010703659074,#B54C4A
8235-6,1459877919540,46,equal,target,285,33,50,3,3,distr2,355,29,50,2,2,distr1,161,58,50,1,1,52,22,61,true,8.54102848838317,-31.87555226753926,#9555AA,-54.84007738476038,18.882952958515084,#36C99B,28.88964624466062,-2.5275165396820913,#A45B61,8.54102848838317,-31.87555226753926,#9555AA
8235-6,1459877950282,47,further,target,136,13,50,3,3,distr1,99,19,50,1,1,distr2,359,87,50,2,2,7,51,54,true,-9.351417404402467,9.030558815966963,#6F9078,-2.9722548357643856,18.76607847130762,#789867,86.98674947860604,-1.5183593600436698,#EE1114,-9.351417404402467,9.030558815966963,#6F9078
8235-6,1459877968068,48,further,target,164,11,50,3,2,distr2,295,47,50,1,1,distr1,129,11,50,2,3,6,31,38,true,-10.573878655321508,3.0320109139869915,#718E86,-6.92252430154821,8.54860557602668,#718E76,19.86305830181288,-42.59646599072254,#B144BB,-10.573878655321508,3.0320109139869915,#718E86
8235-6,1459877976405,49,equal,target,16,68,50,2,1,distr1,216,80,50,1,2,distr2,280,72,50,3,3,48,46,25,true,65.36579532380568,18.743340195555945,#D65729,-64.7213595499958,-47.02282018339784,#196BE6,12.502668792018959,-70.90615821687899,#9E24DB,65.36579532380568,18.743340195555945,#D65729
8235-6,1459878000124,50,equal,target,130,36,50,2,1,distr2,279,99,50,1,2,distr1,320,96,50,3,3,84,57,22,true,-23.14035394871542,27.577599952283208,#52AD61,73.54026653942188,-61.7076105299078,#FA05A8,15.487012038982837,-97.78114571891864,#A501FE,-23.14035394871542,27.577599952283208,#52AD61
2007-2,1459877283231,1,further,target,96,79,50,2,3,distr1,139,94,50,1,1,distr2,251,75,50,3,2,8,79,78,true,-8.25774859814463,78.56722973409359,#6BE41B,-70.94270054094056,61.66954872510768,#08F754,-24.41761158428675,-70.91389316994876,#4320DF,-8.25774859814463,78.56722973409359,#6BE41B
2007-2,1459877294568,2,closer,target,191,3,50,1,3,distr2,309,34,50,3,1,distr1,281,40,50,2,2,18,16,9,true,-2.944881550342992,-0.5724269861296342,#7C8283,7.632359815061804,-39.26508733790656,#924DB3,21.396893295694476,-26.422962689537005,#AB549E,-2.944881550342992,-0.5724269861296342,#7C8283
2007-2,1459877304292,3,equal,target,32,8,50,2,3,distr1,110,76,50,1,1,distr2,355,28,50,3,2,38,22,69,true,6.784384769251408,4.239354113865639,#8A8075,-25.993530892750822,71.41663917972905,#3FE01F,27.893451546568876,-2.4403607969344328,#A35C62,6.784384769251408,4.239354113865639,#8A8075
2007-2,1459877311720,4,equal,target,168,4,50,2,2,distr2,139,81,50,1,1,distr1,245,58,50,3,3,35,35,73,true,-3.9125904029352228,0.8316467632710373,#7A8583,-24.511859180960553,-52.5658516481257,#4236C9,-61.131475998044536,53.14078134823109,#18E75A,-3.9125904029352228,0.8316467632710373,#7A8583
2007-2,1459877347896,5,further,target,5,39,50,1,1,distr1,353,61,50,2,2,distr2,303,95,50,3,3,8,33,31,true,38.85159322557808,3.3990739671586683,#B1564E,60.545315250120645,-7.434029947713981,#CD3244,51.74070832642753,-79.67370395481531,#F906ED,38.85159322557808,3.3990739671586683,#B1564E
2007-2,1459877355275,6,closer,target,295,4,50,3,1,distr1,356,29,50,2,3,distr2,5,24,50,1,2,19,16,5,true,1.6904730469627984,-3.6252311481465993,#847A85,28.929357457534902,-2.0229377385796434,#A45B5F,23.908672754201895,2.091737825943796,#9E6661,1.6904730469627984,-3.6252311481465993,#847A85
2007-2,1459877368195,7,equal,target,335,26,50,3,1,distr2,357,87,50,1,3,distr1,225,37,50,2,2,27,26,44,true,23.5640024629529,-10.98807480525818,#A15E7A,-26.162950903902264,-26.162950903902257,#5068AF,86.88076952364793,-4.55322819313616,#EE111C,23.5640024629529,-10.98807480525818,#A15E7A
2007-2,1459877375541,8,equal,target,271,27,50,1,2,distr2,137,11,50,3,1,distr1,31,86,50,2,3,50,34,37,true,0.4712149738066445,-26.995887769222563,#815DA2,73.71638786038166,44.29327444226466,#ED8312,-8.044890717810874,7.501981960687484,#718E79,0.4712149738066445,-26.995887769222563,#815DA2
2007-2,1459877382680,9,further,target,257,75,50,3,3,distr2,26,14,50,2,1,distr1,282,71,50,1,2,12,43,39,true,-16.871329075789895,-73.07775485889263,#5620DF,14.761730048060919,-69.44847965210019,#A425DA,12.583116648188339,6.137196055047084,#917D6E,-16.871329075789895,-73.07775485889263,#5620DF
2007-2,1459877401040,10,closer,target,316,60,50,3,1,distr2,301,18,50,1,3,distr1,306,64,50,2,2,5,14,15,true,43.160388020319054,-41.67950222753986,#CC33A3,37.61825614671827,-51.777087639996644,#D12EC1,9.270685348380974,-15.429011412638022,#966996,43.160388020319054,-41.67950222753986,#CC33A3
2007-2,1459877412097,11,further,target,225,21,50,3,3,distr2,77,32,50,1,2,distr1,289,21,50,2,1,16,46,57,true,-14.8492424049175,-14.849242404917497,#65729A,6.836931243600283,-19.855890087585657,#90659A,7.1984337390036774,31.179842073127528,#91A857,-14.8492424049175,-14.849242404917497,#65729A
2007-2,1459877434731,12,closer,target,96,55,50,2,2,distr1,118,57,50,1,1,distr2,76,22,50,3,3,5,16,19,true,-5.7490654797209455,54.69870424525503,#71C639,-26.759879078795784,50.32801279295883,#3CC837,5.322281703192689,21.34650597807192,#8D9C63,-5.7490654797209455,54.69870424525503,#71C639
2007-2,1459877445268,13,equal,target,201,80,50,1,3,distr2,155,23,50,3,1,distr1,95,73,50,2,2,62,31,27,true,-74.68643411977614,-28.669435963624036,#199EE6,-6.362369220579051,72.72221296069742,#70DD22,-20.84507910184295,9.720220020036088,#629D84,-74.68643411977614,-28.669435963624036,#199EE6
2007-2,1459877465407,14,closer,target,210,46,50,3,1,distr2,215,14,50,2,3,distr1,232,51,50,1,2,17,11,17,true,-39.837168574084174,-23.000000000000004,#457FBA,-31.398735241608563,-40.18854843394283,#3E50C1,-11.468128620045885,-8.030070108914646,#6E7D91,-39.837168574084174,-23.000000000000004,#457FBA
2007-2,1459877488011,15,further,target,225,15,50,2,3,distr2,160,65,50,1,1,distr1,185,9,50,3,2,15,40,28,true,-10.606601717798215,-10.606601717798211,#6C7693,-8.96575228282571,-0.7844016847289215,#74898B,-61.08002035108404,22.231309316168478,#2DD29B,-10.606601717798215,-10.606601717798211,#6C7693
2007-2,1459877494760,16,equal,target,349,39,50,2,2,distr1,249,52,50,1,1,distr2,155,39,50,3,3,32,62,54,true,38.28346015445889,-7.441550819685242,#B14E60,-18.635133376355636,-48.54618217785448,#513DC2,-35.34600369442935,16.48211220788728,#4EB188,38.28346015445889,-7.441550819685242,#B14E60
2007-2,1459877516335,17,closer,target,46,86,50,2,1,distr2,58,49,50,1,3,distr1,65,86,50,3,2,19,13,13,true,59.74061985947377,61.86322282912399,#EDBA12,36.345170509700154,77.94246968515189,#DBED12,25.96604394742704,41.55435671166488,#BEBA41,59.74061985947377,61.86322282912399,#EDBA12
2007-2,1459877530370,18,closer,target,85,34,50,3,3,distr2,161,53,50,1,1,distr1,106,29,50,2,2,6,18,15,true,2.9632952534203767,33.87061973511935,#87AB54,-7.993483318692973,27.876589182211248,#6CA45B,-50.11248450676379,17.2551121862293,#3CC398,2.9632952534203767,33.87061973511935,#87AB54
2007-2,1459877539654,19,equal,target,265,31,50,3,2,distr1,86,52,50,1,1,distr2,223,3,50,2,3,75,21,35,true,-2.701828025177406,-30.882035640844112,#7958A7,3.627336634694512,51.87333061351086,#88C23D,-2.1940611048575116,-2.0459950801874953,#7C7E83,-2.701828025177406,-30.882035640844112,#7958A7
2007-2,1459877558644,20,closer,distr2,84,13,50,1,2,distr1,47,3,50,3,3,target,338,2,50,2,1,5,19,13,false,1.8543677091335746,-0.7492131868318247,#827D7F,2.0459950801874953,2.1940611048575116,#83827C,1.358870022479495,12.928784639787553,#83906F,1.358870022479495,12.928784639787553,#83906F
2007-2,1459877570759,21,equal,target,155,77,50,2,1,distr2,241,5,50,1,3,distr1,323,79,50,3,2,92,40,27,true,-69.78569960182205,32.541606154033865,#1DE290,63.092205293736136,-47.543386829011816,#E41B97,-2.4240481012316843,-4.373098535696979,#797986,-69.78569960182205,32.541606154033865,#1DE290
2007-2,1459877577541,22,equal,target,117,81,50,1,2,distr1,4,14,50,3,1,distr2,55,60,50,2,3,55,24,40,true,-36.77323047890329,72.1715284592578,#23E718,13.965896703637538,0.9765906324177542,#91706E,34.41458618106276,49.14912265733951,#CCBF33,-36.77323047890329,72.1715284592578,#23E718
2007-2,1459877588638,23,further,distr1,146,12,50,3,3,distr2,75,96,50,2,2,target,140,23,50,1,1,9,32,36,false,-17.61902219173649,14.784115022790408,#629D76,-9.9484508706605,6.710314841648962,#708F7D,24.84662832984199,92.72887932375056,#BDFA05,-9.9484508706605,6.710314841648962,#708F7D
2007-2,1459877602066,24,closer,target,251,36,50,1,1,distr1,288,39,50,2,3,distr2,291,58,50,3,2,13,16,6,true,-11.720453560457639,-34.038668721575405,#6252AD,12.051662780622943,-37.09120413551099,#9D4EB1,20.78534107362742,-54.147664736837704,#B336C9,-11.720453560457639,-34.038668721575405,#6252AD
2007-2,1459877615283,25,closer,target,314,66,50,3,1,distr1,279,99,50,1,2,distr2,294,57,50,2,3,16,7,10,true,45.847452450293815,-47.47642682235097,#D42BAC,15.487012038982837,-97.78114571891864,#A501FE,23.183988655320587,-52.07209108562826,#BA37C8,45.847452450293815,-47.47642682235097,#D42BAC
2007-2,1459877639691,26,closer,target,75,17,50,3,2,distr2,102,14,50,1,3,distr1,208,0,50,2,1,18,5,18,true,4.399923766742853,16.42073904691416,#8A956A,0,0,#808080,-2.9107636714486307,13.69406641027328,#78916E,4.399923766742853,16.42073904691416,#8A956A
2007-2,1459877648129,27,further,target,222,90,50,1,1,distr2,293,86,50,3,2,distr1,231,46,50,2,3,7,24,26,true,-66.88303429296548,-60.22175457229724,#0D52F2,-28.94873798829254,-35.74871422702065,#4556BA,33.602877050077524,-79.16341739690988,#D412ED,-66.88303429296548,-60.22175457229724,#0D52F2
2007-2,1459877655279,28,equal,target,254,4,50,2,1,distr2,166,95,50,1,2,distr1,318,99,50,3,3,29,42,66,true,-1.1025494232679955,-3.8450467837532756,#7D7A85,73.57133772226203,-66.24393002952695,#FE01B2,-92.17809399621966,22.982580081968436,#06F9C0,-1.1025494232679955,-3.8450467837532756,#7D7A85
2007-2,1459877668950,29,further,distr1,232,5,50,1,2,target,269,10,50,2,1,distr2,177,66,50,3,3,9,42,34,false,-0.17452406437283496,-9.998476951563912,#7F738C,-3.0783073766282905,-3.9400537680336107,#797B86,-65.90954929380187,3.454173112034291,#2BD4CB,-3.0783073766282905,-3.9400537680336107,#797B86
2007-2,1459877676752,30,equal,target,5,39,50,1,3,distr1,309,27,50,3,2,distr2,198,65,50,2,1,23,50,45,true,38.85159322557808,3.3990739671586683,#B1564E,16.99165055834561,-20.98294095933821,#A25D98,-61.81867355918499,-20.086104634371573,#2DA1D2,38.85159322557808,3.3990739671586683,#B1564E
2007-2,1459877687999,31,closer,target,190,48,50,1,1,distr2,207,25,50,2,3,distr1,176,20,50,3,2,10,16,17,true,-47.27077214458598,-8.335112528012662,#42A8BD,-19.951281005196485,1.3951294748825105,#669996,-22.275163104709197,-11.349762493488667,#60839F,-47.27077214458598,-8.335112528012662,#42A8BD
2007-2,1459877694496,32,equal,target,148,69,50,1,1,distr1,227,40,50,3,2,distr2,18,82,50,2,3,56,67,47,true,-58.515318634793395,36.564429232091136,#28D77A,-27.279934402499944,-29.254148064766817,#4D63B3,77.98663433620258,25.339393538745686,#E85617,-58.515318634793395,36.564429232091136,#28D77A
2007-2,1459877728448,33,further,target,167,55,50,1,1,distr2,236,78,50,3,2,distr1,176,56,50,2,3,7,60,57,true,-53.59035356318793,12.372307988912587,#39C6A7,-55.86358681455015,3.9063625296710294,#38C7BD,-43.617046470718236,-64.66493065929326,#1C29E3,-53.59035356318793,12.372307988912587,#39C6A7
2007-2,1459877744992,34,closer,target,64,20,50,2,3,distr1,80,39,50,3,2,distr2,103,54,50,1,1,11,19,9,true,8.76742293578155,17.97588092598334,#969966,6.7722789290102865,38.40750236747611,#90B14E,-12.147356934568712,52.615983498402706,#62C43B,8.76742293578155,17.97588092598334,#969966
2007-2,1459877752447,35,equal,target,188,58,50,1,1,distr1,112,42,50,2,2,distr2,271,20,50,3,3,36,39,48,true,-57.43554798701108,-8.0720398556838,#36B6C9,-15.733476923468308,38.941721891805074,#58B54A,0.3490481287456626,-19.996953903127825,#806699,-57.43554798701108,-8.0720398556838,#36B6C9
2007-2,1459877759454,36,equal,target,122,11,50,2,2,distr1,159,78,50,3,3,distr2,11,68,50,1,1,26,45,71,true,-5.829111906565252,9.328529057720687,#718E72,-72.81927326678174,27.952700064533417,#1CE39D,66.75064847444115,12.975011685605047,#D64929,-5.829111906565252,9.328529057720687,#718E72
2007-2,1459877775083,37,further,target,253,4,50,1,1,distr2,95,70,50,3,2,distr1,352,13,50,2,3,13,42,53,true,-1.1694868188909484,-3.8252190238521413,#7D7A85,12.873484893640413,-1.8092503124808565,#906F73,-6.100901992336077,69.7336288664222,#71D926,-1.1694868188909484,-3.8252190238521413,#7D7A85
2007-2,1459877789093,38,closer,target,157,19,50,1,1,distr1,149,8,50,2,3,distr2,100,29,50,3,2,8,15,18,true,-17.489592215596364,7.423891441296202,#679885,-6.857338405616897,4.120304599280435,#758A7F,-5.035797152340979,28.559424837354033,#73A45B,-17.489592215596364,7.423891441296202,#679885
2007-2,1459877815471,39,closer,target,131,57,50,2,2,distr2,152,89,50,3,3,distr1,114,69,50,1,1,6,11,11,true,-37.39536465245891,43.01844607269801,#37C851,-28.064828372230217,63.03463657733946,#39D728,-78.58233576444451,41.782969087944274,#0EF187,-37.39536465245891,43.01844607269801,#37C851
2007-2,1459877831782,40,closer,target,232,9,50,3,2,distr2,205,24,50,1,3,distr1,224,32,50,2,1,13,13,11,true,-5.540953277930923,-7.092096782460499,#74778B,-23.018873610836835,-22.229067854687916,#576CA8,-21.7513868888796,-10.142838281776783,#61859E,-5.540953277930923,-7.092096782460499,#74778B
2007-2,1459877843049,41,further,target,349,46,50,2,2,distr2,218,85,50,3,1,distr1,338,19,50,1,3,13,37,30,true,45.15485043859254,-8.777213787321054,#BA455A,17.61649323676896,-7.117525274902334,#986779,-66.98091405657136,-52.33122540268094,#1363EC,45.15485043859254,-8.777213787321054,#BA455A
2007-2,1459877852709,42,further,target,279,30,50,3,2,distr1,325,16,50,1,3,distr2,104,69,50,2,1,14,83,64,true,4.69303395120692,-29.630650217854132,#8B59A6,13.106432708623865,-9.177222981616744,#946B83,-16.69261079637708,66.95040511304376,#56D728,4.69303395120692,-29.630650217854132,#8B59A6
2007-2,1459877859811,43,further,target,189,31,50,2,2,distr2,39,47,50,3,3,distr1,27,1,50,1,1,19,36,24,true,-30.61833855844927,-4.849468416247152,#589BA7,0.8910065241883679,0.45399049973954675,#817F7E,36.52586018847763,29.57805837934236,#BB9144,-30.61833855844927,-4.849468416247152,#589BA7
2007-2,1459877868956,44,further,target,263,81,50,2,1,distr1,225,92,50,1,2,distr2,176,96,50,3,3,9,64,60,true,-9.871416815816922,-80.3962382829471,#6718E7,-65.05382386916239,-65.05382386916237,#0A45F5,-95.76614882494312,6.69662147943605,#05FAEA,-9.871416815816922,-80.3962382829471,#6718E7
2007-2,1459877875648,45,equal,target,316,40,50,3,2,distr2,238,14,50,2,3,distr1,26,47,50,1,1,39,21,35,true,28.773592013546036,-27.786334818359904,#B34D97,42.24332017606085,20.60344389908664,#BB7844,-7.41886969926487,-11.872673346189963,#6E6F91,28.773592013546036,-27.786334818359904,#B34D97
2007-2,1459877887465,46,further,target,217,74,50,3,2,distr2,328,0,50,2,3,distr1,242,25,50,1,1,14,28,23,true,-59.09902774349967,-44.53431171325158,#2169DE,-11.73678906964727,-22.073689821473174,#62609F,0,0,#808080,-59.09902774349967,-44.53431171325158,#2169DE
2007-2,1459877898044,47,equal,target,218,32,50,1,3,distr2,189,95,50,3,1,distr1,279,61,50,2,2,24,32,53,true,-25.216344115415104,-19.701167210421062,#5775A8,9.542502367454071,-60.248988776303406,#9732CD,-93.83039235653808,-14.861274178821919,#06D4F9,-25.216344115415104,-19.701167210421062,#5775A8
2007-2,1459877908031,48,further,target,71,7,50,3,1,distr1,53,17,50,1,2,distr2,90,90,50,2,3,8,35,32,true,2.278977081200097,6.618630029195217,#858877,10.23085539358482,13.576803670803978,#95906A,5.5109105961630896e-15,90,#80F20D,2.278977081200097,6.618630029195217,#858877
2007-2,1459877915399,49,further,target,276,77,50,2,1,distr2,331,92,50,1,3,distr1,237,59,50,3,2,14,28,37,true,8.04869167160928,-76.57818594335706,#931DE2,-32.13370306588659,-49.48156350878002,#343CCB,80.46501305682442,-44.60248506266299,#F50A7C,8.04869167160928,-76.57818594335706,#931DE2
2007-2,1459877926493,50,closer,target,168,30,50,3,1,distr2,129,20,50,2,2,distr1,79,12,50,1,3,17,11,10,true,-29.34442802201417,6.23735072453278,#59A696,2.289707944518539,11.779526201371969,#858F70,-12.586407820996746,15.54291922913942,#66996E,-29.34442802201417,6.23735072453278,#59A696
6719-f,1459877353645,1,equal,target,79,83,50,3,3,distr1,37,20,50,1,1,distr2,262,96,50,2,2,35,105,53,true,15.837146616253229,81.47505622615611,#A6E916,15.972710200945857,12.036300463040966,#998566,-13.360617692166318,-95.06573459919075,#5F05FA,15.837146616253229,81.47505622615611,#A6E916
6719-f,1459877361073,2,equal,target,25,21,50,1,2,distr1,255,86,50,3,3,distr2,13,88,50,2,1,47,22,52,true,19.03246352776965,8.874983496554687,#9A7B65,-22.258437878816775,-83.06962106085987,#4912ED,85.7445657011007,19.79569278226012,#F0400F,19.03246352776965,8.874983496554687,#9A7B65
6719-f,1459877375668,3,closer,distr2,98,21,50,3,2,distr1,133,35,50,2,3,target,75,19,50,1,1,14,6,9,false,4.917561856947894,18.352590699492296,#8C9867,-23.869942602187443,25.59737955667097,#53AC66,-2.9226351201613725,20.795629443572977,#789A65,-2.9226351201613725,20.795629443572977,#789A65
6719-f,1459877382161,4,equal,target,225,53,50,3,1,distr1,34,44,50,2,3,distr2,151,71,50,1,2,52,58,42,true,-37.47665940288703,-37.476659402887016,#3C5EC3,36.47765319242183,24.604487752712863,#B88747,-62.0979992068971,34.42148303748994,#25DA83,-37.47665940288703,-37.476659402887016,#3C5EC3
6719-f,1459877398001,5,closer,target,82,19,50,1,3,distr2,154,54,50,3,1,distr1,82,36,50,2,2,10,18,17,true,2.644288918241244,18.815093306089835,#869867,5.0102316345623565,35.649650474696536,#8CAD52,-48.53487850015502,23.672041926610174,#3BC489,2.644288918241244,18.815093306089835,#869867
