x,y,hex
26.96382138897501,13.151134403672323,#A67A59
28.761409481573345,14.027876697250477,#A87A57
30.55899757417168,14.90461899082863,#AB7A54
32.356585666770016,15.781361284406787,#AD7952
34.15417375936835,16.658103577984942,#B0794F
35.95176185196668,17.534845871563096,#B3794D
37.74934994456502,18.41158816514125,#B5784A
39.54693803716335,19.288330458719408,#B87847
41.34452612976168,20.16507275229756,#BA7845
43.14211422236002,21.041815045875715,#BD7742
44.93970231495835,21.91855733945387,#BF7740
46.737290407556685,22.795299633032023,#C2773D
48.53487850015502,23.67204192661018,#C4763B
50.332466592753356,24.548784220188335,#C77638
52.13005468535169,25.42552651376649,#C97636
53.92764277795002,26.302268807344646,#CC7533
55.72523087054836,27.1790111009228,#CF7530
57.52281896314669,28.055753394500954,#D1752E
59.32040705574502,28.932495688079108,#D4742B
61.11799514834336,29.80923798165726,#D67429
62.91558324094169,30.68598027523542,#D97426
64.71317133354003,31.562722568813573,#DB7324
66.51075942613836,32.43946486239173,#DE7321
68.3083475187367,33.316207155969884,#E0731F
70.10593561133503,34.19294944954804,#E3721C
71.90352370393336,35.06969174312619,#E67219
73.70111179653169,35.946434036704346,#E87217
75.49869988913004,36.8231763302825,#EB7114
77.29628798172837,37.699918623860654,#ED7112
79.0938760743267,38.576660917438815,#F0710F
80.89146416692503,39.45340321101697,#F2700D
82.68905225952336,40.33014550459512,#F5700A
84.4866403521217,41.20688779817328,#F77008
86.28422844472004,42.08363009175143,#FA6F05
88.08181653731837,42.960372385329585,#FC6F03
0,0,#808080
1.765895185717854,0.9389431255717816,#827F7D
3.531790371435708,1.8778862511435632,#857F7A
5.297685557153562,2.816829376715345,#877F78
7.063580742871416,3.7557725022871264,#8A7F75
8.82947592858927,4.694715627858908,#8C7F73
10.595371114307124,5.63365875343069,#8F7E70
12.361266300024978,6.572601879002471,#917E6E
14.127161485742832,7.511545004574253,#947E6B
15.893056671460686,8.450488130146034,#967E69
17.65895185717854,9.389431255717817,#997E66
19.424847042896396,10.328374381289597,#9C7E63
21.190742228614248,11.26731750686138,#9E7D61
22.9566374143321,12.20626063243316,#A17D5E
24.722532600049956,13.145203758004943,#A37D5C
26.48842778576781,14.084146883576723,#A67D59
28.254322971485664,15.023090009148506,#A87D57
30.020218157203516,15.962033134720288,#AB7D54
31.78611334292137,16.90097626029207,#AD7C52
33.55200852863923,17.83991938586385,#B07C4F
35.31790371435708,18.778862511435634,#B37C4D
37.08379890007493,19.717805637007412,#B57C4A
38.84969408579279,20.656748762579195,#B87C47
40.61558927151064,21.595691888150977,#BA7C45
42.381484457228495,22.53463501372276,#BD7B42
44.14737964294635,23.473578139294542,#BF7B40
45.9132748286642,24.41252126486632,#C27B3D
47.67917001438206,25.351464390438103,#C47B3B
49.44506520009991,26.290407516009886,#C77B38
51.21096038581776,27.229350641581668,#C97B36
52.97685557153562,28.168293767153447,#CC7A33
54.742750757253475,29.10723689272523,#CF7A30
56.50864594297133,30.04618001829701,#D17A2E
58.27454112868918,30.985123143868794,#D47A2B
60.04043631440703,31.924066269440576,#D67A29
61.80633150012489,32.863009395012355,#D97A26
63.57222668584274,33.80195252058414,#DB7924
65.3381218715606,34.74089564615592,#DE7921
67.10401705727845,35.6798387717277,#E0791F
68.8699122429963,36.618781897299485,#E3791C
70.63580742871416,37.55772502287127,#E67919
72.40170261443201,38.49666814844305,#E87917
74.16759780014986,39.435611274014825,#EB7814
75.93349298586772,40.37455439958661,#ED7812
77.69938817158558,41.31349752515839,#F0780F
79.46528335730343,42.25244065073017,#F2780D
81.23117854302129,43.191383776301954,#F5780A
82.99707372873914,44.13032690187374,#F77808
84.76296891445699,45.06927002744552,#FA7705
86.52886410017484,46.0082131530173,#FC7703
0,0,#808080
1.7320508075688774,0.9999999999999999,#82807D
3.464101615137755,1.9999999999999998,#85807A
5.196152422706632,2.9999999999999996,#878078
6.92820323027551,3.9999999999999996,#8A8075
8.660254037844387,4.999999999999999,#8C8073
10.392304845413264,5.999999999999999,#8F8070
12.124355652982143,6.999999999999999,#91806E
13.85640646055102,7.999999999999999,#94806B
15.588457268119896,8.999999999999998,#968069
17.320508075688775,9.999999999999998,#998066
19.052558883257653,10.999999999999998,#9C8063
20.784609690826528,11.999999999999998,#9E8061
22.516660498395407,12.999999999999998,#A1805E
24.248711305964285,13.999999999999998,#A3805C
25.98076211353316,14.999999999999998,#A68059
27.71281292110204,15.999999999999998,#A88057
29.444863728670917,16.999999999999996,#AB8054
31.176914536239792,17.999999999999996,#AD8052
32.908965343808674,18.999999999999996,#B0804F
34.64101615137755,19.999999999999996,#B3804D
36.373066958946424,20.999999999999996,#B5804A
38.105117766515306,21.999999999999996,#B88047
39.83716857408418,22.999999999999996,#BA8045
41.569219381653056,23.999999999999996,#BD8042
43.30127018922194,24.999999999999996,#BF8040
45.03332099679081,25.999999999999996,#C2803D
46.76537180435969,26.999999999999996,#C4803B
48.49742261192857,27.999999999999996,#C78038
50.229473419497445,28.999999999999996,#C98036
51.96152422706632,29.999999999999996,#CC8033
53.6935750346352,30.999999999999996,#CF8030
55.42562584220408,31.999999999999996,#D1802E
57.15767664977295,32.99999999999999,#D4802B
58.889727457341834,33.99999999999999,#D68029
60.62177826491071,34.99999999999999,#D97F26
62.353829072479584,35.99999999999999,#DB8024
64.08587988004847,36.99999999999999,#DE7F21
65.81793068761735,37.99999999999999,#E0801F
67.54998149518622,38.99999999999999,#E37F1C
69.2820323027551,39.99999999999999,#E68019
71.01408311032398,40.99999999999999,#E88017
72.74613391789285,41.99999999999999,#EB8014
74.47818472546173,42.99999999999999,#ED8012
76.21023553303061,43.99999999999999,#F0800F
77.94228634059948,44.99999999999999,#F2800D
79.67433714816836,45.99999999999999,#F5800A
81.40638795573724,46.99999999999999,#F78008
83.13843876330611,47.99999999999999,#FA8005
84.870489570875,48.99999999999999,#FC8003
0,0,#808080
1.696096192312852,1.0598385284664098,#82807D
3.392192384625704,2.1196770569328196,#85807A
5.088288576938556,3.1795155853992294,#878078
6.784384769251408,4.239354113865639,#8A8075
8.48048096156426,5.299192642332049,#8C8073
10.176577153877112,6.359031170798459,#8F8170
11.872673346189963,7.418869699264869,#91816E
13.568769538502815,8.478708227731278,#94816B
15.264865730815668,9.538546756197688,#968169
16.96096192312852,10.598385284664097,#998166
18.65705811544137,11.658223813130508,#9C8163
20.353154307754224,12.718062341596918,#9E8261
22.049250500067075,13.777900870063327,#A1825E
23.745346692379925,14.837739398529738,#A3825C
25.44144288469278,15.897577926996147,#A68259
27.13753907700563,16.957416455462557,#A88257
28.83363526931848,18.017254983928968,#AB8254
30.529731461631336,19.077093512395376,#AD8352
32.22582765394419,20.136932040861787,#B0834F
33.92192384625704,21.196770569328194,#B3834D
35.61802003856989,22.256609097794605,#B5834A
37.31411623088274,23.316447626261017,#B88347
39.0102124231956,24.376286154727424,#BA8345
40.70630861550845,25.436124683193835,#BD8442
42.4024048078213,26.495963211660246,#BF8440
44.09850100013415,27.555801740126654,#C2843D
45.794597192447,28.615640268593065,#C4843B
47.49069338475985,29.675478797059476,#C78438
49.18678957707271,30.735317325525884,#C98436
50.88288576938556,31.795155853992295,#CC8533
52.57898196169841,32.854994382458706,#CF8530
54.27507815401126,33.914832910925114,#D1852E
55.97117434632411,34.97467143939152,#D4852B
57.66727053863696,36.034509967857936,#D68529
59.363366730949814,37.09434849632434,#D98526
61.05946292326267,38.15418702479075,#DB8624
62.75555911557552,39.214025553257166,#DE8621
64.45165530788837,40.27386408172357,#E0861F
66.14775150020122,41.33370261018998,#E3861C
67.84384769251407,42.39354113865639,#E68619
69.53994388482693,43.4533796671228,#E88617
71.23604007713978,44.51321819558921,#EB8714
72.93213626945263,45.57305672405562,#ED8712
74.62823246176548,46.63289525252203,#F0870F
76.32432865407834,47.69273378098844,#F2870D
78.0204248463912,48.75257230945485,#F5870A
79.71652103870404,49.81241083792126,#F78708
81.4126172310169,50.87224936638767,#FA8805
83.10871342332975,51.93208789485408,#FC8803
0,0,#808080
1.6580751451100832,1.1183858069414938,#82807D
3.3161502902201665,2.2367716138829876,#85807A
4.97422543533025,3.355157420824481,#878178
6.632300580440333,4.473543227765975,#8A8175
8.290375725550415,5.591929034707469,#8C8173
9.9484508706605,6.710314841648962,#8F8270
11.606526015770584,7.8287006485904564,#91826E
13.264601160880666,8.94708645553195,#94826B
14.922676305990748,10.065472262473444,#968369
16.58075145110083,11.183858069414939,#998366
18.238826596210917,12.302243876356432,#9C8363
19.896901741321,13.420629683297925,#9E8461
21.55497688643108,14.53901549023942,#A1845E
23.213052031541167,15.657401297180913,#A3845C
24.87112717665125,16.775787104122408,#A68559
26.529202321761332,17.8941729110639,#A88557
28.187277466871414,19.012558718005394,#AB8554
29.845352611981497,20.130944524946887,#AD8652
31.503427757091583,21.249330331888384,#B0864F
33.16150290220166,22.367716138829877,#B3864D
34.81957804731175,23.48610194577137,#B5874A
36.47765319242183,24.604487752712863,#B88747
38.135728337531916,25.722873559654357,#BA8745
39.793803482642,26.84125936659585,#BD8842
41.45187862775208,27.959645173537346,#BF8840
43.10995377286216,29.07803098047884,#C2883D
44.768028917972245,30.196416787420333,#C4893B
46.426104063082335,31.314802594361826,#C78938
48.08417920819242,32.43318840130332,#C98936
49.7422543533025,33.551574208244816,#CC8A33
51.40032949841258,34.669960015186305,#CF8A30
53.058404643522664,35.7883458221278,#D18A2E
54.716479788632746,36.9067316290693,#D48B2B
56.37455493374283,38.02511743601079,#D68B29
58.03263007885291,39.143503242952285,#D98B26
59.69070522396299,40.261889049893774,#DB8C24
61.34878036907308,41.38027485683527,#DE8C21
63.006855514183165,42.49866066377677,#E08C1F
64.66493065929325,43.61704647071826,#E38D1C
66.32300580440332,44.735432277659754,#E68D19
67.98108094951341,45.853818084601244,#E88D17
69.6391560946235,46.97220389154274,#EB8E14
71.29723123973358,48.09058969848424,#ED8E12
72.95530638484367,49.20897550542573,#F08E0F
74.61338152995374,50.32736131236722,#F28F0D
76.27145667506383,51.44574711930871,#F58F0A
77.9295318201739,52.56413292625021,#F78F08
79.587606965284,53.6825187331917,#FA9005
81.24568211039409,54.800904540133196,#FC9003
0,0,#808080
1.618033988749895,1.1755705045849463,#82807D
3.23606797749979,2.3511410091698925,#85817A
4.854101966249685,3.526711513754839,#878178
6.47213595499958,4.702282018339785,#8A8275
8.090169943749475,5.877852522924732,#8C8273
9.70820393249937,7.053423027509678,#8F8370
11.326237921249264,8.228993532094623,#91836E
12.94427190999916,9.40456403667957,#94846B
14.562305898749054,10.580134541264517,#968469
16.18033988749895,11.755705045849464,#998566
17.798373876248846,12.931275550434409,#9C8563
19.41640786499874,14.106846055019355,#9E8661
21.034441853748632,15.282416559604302,#A1865E
22.65247584249853,16.457987064189247,#A3875C
24.270509831248425,17.633557568774194,#A68759
25.88854381999832,18.80912807335914,#A88857
27.50657780874821,19.984698577944087,#AB8854
29.12461179749811,21.160269082529034,#AD8952
30.742645786248005,22.33583958711398,#B0894F
32.3606797749979,23.511410091698927,#B38A4D
33.97871376374779,24.68698059628387,#B58A4A
35.59674775249769,25.862551100868817,#B88B47
37.214781741247585,27.038121605453764,#BA8B45
38.83281572999748,28.21369211003871,#BD8C42
40.45084971874737,29.389262614623657,#BF8C40
42.068883707497264,30.564833119208604,#C28D3D
43.686917696247164,31.74040362379355,#C48D3B
45.30495168499706,32.915974128378494,#C78E38
46.92298567374695,34.09154463296344,#C98E36
48.54101966249685,35.26711513754839,#CC8F33
50.159053651246744,36.442685642133334,#CF8F30
51.77708763999664,37.61825614671828,#D1902E
53.39512162874653,38.79382665130323,#D4902B
55.01315561749642,39.969397155888174,#D69129
56.63118960624632,41.14496766047312,#D99126
58.24922359499622,42.32053816505807,#DB9224
59.86725758374611,43.496108669643014,#DE9221
61.48529157249601,44.67167917422796,#E0931F
63.1033255612459,45.84724967881291,#E3931C
64.7213595499958,47.022820183397855,#E69419
66.3393935387457,48.198390687982794,#E89417
67.95742752749558,49.37396119256774,#EB9514
69.57546151624548,50.54953169715269,#ED9512
71.19349550499538,51.725102201737634,#F0960F
72.81152949374527,52.90067270632258,#F2960D
74.42956348249517,54.07624321090753,#F5970A
76.04759747124506,55.251813715492474,#F79708
77.66563145999496,56.42738422007742,#FA9805
79.28366544874486,57.60295472466237,#FC9803
0,0,#808080
1.5760215072134438,1.2313229506513166,#82807D
3.1520430144268876,2.462645901302633,#85817A
4.728064521640332,3.69396885195395,#878278
6.304086028853775,4.925291802605266,#8A8275
7.880107536067219,6.156614753256583,#8C8373
9.456129043280663,7.3879377039079,#8F8470
11.032150550494107,8.619260654559216,#91846E
12.60817205770755,9.850583605210533,#94856B
14.184193564920994,11.081906555861849,#968669
15.760215072134438,12.313229506513165,#998666
17.336236579347883,13.544552457164482,#9C8763
18.912258086561327,14.7758754078158,#9E8861
20.48827959377477,16.007198358467114,#A1885E
22.064301100988214,17.238521309118433,#A3895C
23.640322608201657,18.469844259769747,#A68A59
25.2163441154151,19.701167210421065,#A88A57
26.792365622628544,20.932490161072383,#AB8B54
28.368387129841988,22.163813111723698,#AD8C52
29.94440863705543,23.395136062375016,#B08C4F
31.520430144268875,24.62645901302633,#B38D4D
33.09645165148232,25.85778196367765,#B58E4A
34.672473158695766,27.089104914328964,#B88E47
36.248494665909206,28.32042786498028,#BA8F45
37.82451617312265,29.5517508156316,#BD9042
39.40053768033609,30.783073766282914,#BF9140
40.97655918754954,32.01439671693423,#C2913D
42.55258069476298,33.24571966758555,#C4923B
44.12860220197643,34.477042618236865,#C79338
45.70462370918987,35.70836556888818,#C99336
47.280645216403315,36.939688519539494,#CC9433
48.856666723616755,38.17101147019081,#CF9530
50.4326882308302,39.40233442084213,#D1952E
52.00870973804365,40.63365737149345,#D4962B
53.58473124525709,41.86498032214477,#D69729
55.160752752470536,43.09630327279608,#D99726
56.736774259683976,44.327626223447396,#DB9824
58.31279576689742,45.558949174098714,#DE9921
59.88881727411086,46.79027212475003,#E0991F
61.46483878132431,48.02159507540134,#E39A1C
63.04086028853775,49.25291802605266,#E69B19
64.6168817957512,50.48424097670398,#E89B17
66.19290330296464,51.7155639273553,#EB9C14
67.76892481017808,52.946886878006616,#ED9D12
69.34494631739153,54.17820982865793,#F09D0F
70.92096782460497,55.409532779309245,#F29E0D
72.49698933181841,56.64085572996056,#F59F0A
74.07301083903185,57.87217868061188,#F79F08
75.6490323462453,59.1035016312632,#FAA005
77.22505385345875,60.33482458191451,#FCA103
0,0,#808080
1.532088886237956,1.2855752193730785,#82807D
3.064177772475912,2.571150438746157,#85817A
4.596266658713868,3.8567256581192355,#878278
6.128355544951824,5.142300877492314,#8A8375
7.66044443118978,6.4278760968653925,#8C8473
9.192533317427737,7.713451316238471,#8F8570
10.724622203665692,8.999026535611549,#91856E
12.256711089903648,10.284601754984628,#94866B
13.788799976141604,11.570176974357707,#968769
15.32088886237956,12.855752193730785,#998866
16.852977748617516,14.141327413103863,#9C8963
18.385066634855473,15.426902632476942,#9E8A61
19.917155521093427,16.71247785185002,#A18B5E
21.449244407331385,17.998053071223097,#A38B5C
22.98133329356934,19.283628290596177,#A68C59
24.513422179807296,20.569203509969256,#A88D57
26.045511066045254,21.854778729342335,#AB8E54
27.577599952283208,23.140353948715415,#AD8F52
29.109688838521166,24.42592916808849,#B0904F
30.64177772475912,25.71150438746157,#B3914D
32.173866610997074,26.99707960683465,#B5914A
33.70595549723503,28.282654826207725,#B89247
35.23804438347299,29.568230045580805,#BA9345
36.770133269710946,30.853805264953884,#BD9442
38.302222155948904,32.13938048432696,#BF9540
39.834311042186854,33.42495570370004,#C2963D
41.36639992842481,34.71053092307312,#C4963B
42.89848881466277,35.996106142446195,#C79738
44.43057770090073,37.281681361819274,#C99836
45.96266658713868,38.56725658119235,#CC9933
47.494755473376635,39.85283180056543,#CF9A30
49.02684435961459,41.13840701993851,#D19B2E
50.55893324585255,42.42398223931159,#D49C2B
