,condition,sketchLabel,Target,Distractor1,Distractor2,Distractor3
1067,further,8a631b1fa894_4,trial_1_bluesport,trial_14_robin,trial_5_inlay,trial_7_basset
1068,closer,8a631b1fa894_5,trial_18_pug,trial_28_chihuahua,trial_2_bullmastiff,trial_30_doberman
1069,further,8a631b1fa894_6,trial_4_straight,trial_23_weimaraner,trial_29_sparrow,trial_3_redantique
1070,further,8a631b1fa894_7,trial_5_inlay,trial_14_robin,trial_1_bluesport,trial_7_basset
1071,further,8a631b1fa894_8,trial_12_bluejay,trial_11_waiting,trial_25_goldenretriever,trial_31_bluesedan
1072,further,8a631b1fa894_9,trial_7_basset,trial_14_robin,trial_1_bluesport,trial_5_inlay
1073,further,8a631b1fa894_10,trial_25_goldenretriever,trial_11_waiting,trial_12_bluejay,trial_31_bluesedan
1074,further,8a631b1fa894_11,trial_14_robin,trial_1_bluesport,trial_5_inlay,trial_7_basset
1075,further,8a631b1fa894_12,trial_31_bluesedan,trial_11_waiting,trial_12_bluejay,trial_25_goldenretriever
1076,further,8a631b1fa894_13,trial_23_weimaraner,trial_29_sparrow,trial_3_redantique,trial_4_straight
1077,further,8a631b1fa894_14,trial_11_waiting,trial_12_bluejay,trial_25_goldenretriever,trial_31_bluesedan
1078,further,8a631b1fa894_15,trial_15_nightingale,trial_16_bloodhound,trial_17_redsport,trial_22_leather
1079,closer,8a631b1fa894_16,trial_27_sling,trial_21_woven,trial_32_squat,trial_8_knob
1080,further,8a631b1fa894_17,trial_16_bloodhound,trial_15_nightingale,trial_17_redsport,trial_22_leather
1081,closer,8a631b1fa894_18,trial_19_pigeon,trial_13_tomtit,trial_20_cuckoo,trial_26_crow
1082,closer,8a631b1fa894_19,trial_32_squat,trial_21_woven,trial_27_sling,trial_8_knob
1083,closer,8a631b1fa894_20,trial_20_cuckoo,trial_13_tomtit,trial_19_pigeon,trial_26_crow
1084,further,8a631b1fa894_21,trial_29_sparrow,trial_23_weimaraner,trial_3_redantique,trial_4_straight
1085,closer,8a631b1fa894_22,trial_24_white,trial_10_beetle,trial_6_hatchback,trial_9_brown
1086,closer,8a631b1fa894_23,trial_30_doberman,trial_18_pug,trial_28_chihuahua,trial_2_bullmastiff
1087,closer,8a631b1fa894_24,trial_2_bullmastiff,trial_18_pug,trial_28_chihuahua,trial_30_doberman
1088,closer,8a631b1fa894_25,trial_6_hatchback,trial_10_beetle,trial_24_white,trial_9_brown
1089,closer,8a631b1fa894_26,trial_21_woven,trial_27_sling,trial_32_squat,trial_8_knob
1090,further,8a631b1fa894_27,trial_17_redsport,trial_15_nightingale,trial_16_bloodhound,trial_22_leather
1091,closer,8a631b1fa894_28,trial_28_chihuahua,trial_18_pug,trial_2_bullmastiff,trial_30_doberman
1092,further,8a631b1fa894_29,trial_3_redantique,trial_23_weimaraner,trial_29_sparrow,trial_4_straight
1093,closer,8a631b1fa894_30,trial_10_beetle,trial_24_white,trial_6_hatchback,trial_9_brown
1094,further,8a631b1fa894_31,trial_22_leather,trial_15_nightingale,trial_16_bloodhound,trial_17_redsport
1095,closer,8a631b1fa894_32,trial_8_knob,trial_21_woven,trial_27_sling,trial_32_squat
1096,further,f6a80bd05fc3_1,trial_14_robin,trial_10_beetle,trial_25_goldenretriever,trial_32_squat
1097,closer,f6a80bd05fc3_2,trial_26_crow,trial_12_bluejay,trial_15_nightingale,trial_19_pigeon
1098,further,f6a80bd05fc3_4,trial_10_beetle,trial_14_robin,trial_25_goldenretriever,trial_32_squat
1099,closer,f6a80bd05fc3_5,trial_31_bluesedan,trial_1_bluesport,trial_24_white,trial_6_hatchback
1100,further,f6a80bd05fc3_6,trial_29_sparrow,trial_11_waiting,trial_17_redsport,trial_30_doberman
1101,closer,f6a80bd05fc3_7,trial_1_bluesport,trial_24_white,trial_31_bluesedan,trial_6_hatchback
1102,closer,f6a80bd05fc3_8,trial_4_straight,trial_21_woven,trial_22_leather,trial_5_inlay
1103,further,f6a80bd05fc3_9,trial_25_goldenretriever,trial_10_beetle,trial_14_robin,trial_32_squat
1104,further,f6a80bd05fc3_10,trial_9_brown,trial_13_tomtit,trial_16_bloodhound,trial_8_knob
1105,further,f6a80bd05fc3_11,trial_17_redsport,trial_11_waiting,trial_29_sparrow,trial_30_doberman
1106,further,f6a80bd05fc3_12,trial_11_waiting,trial_17_redsport,trial_29_sparrow,trial_30_doberman
1107,closer,f6a80bd05fc3_13,trial_18_pug,trial_23_weimaraner,trial_28_chihuahua,trial_2_bullmastiff
1108,further,f6a80bd05fc3_14,trial_32_squat,trial_10_beetle,trial_14_robin,trial_25_goldenretriever
1109,closer,f6a80bd05fc3_16,trial_5_inlay,trial_21_woven,trial_22_leather,trial_4_straight
1110,closer,f6a80bd05fc3_17,trial_6_hatchback,trial_1_bluesport,trial_24_white,trial_31_bluesedan
1111,closer,f6a80bd05fc3_18,trial_12_bluejay,trial_15_nightingale,trial_19_pigeon,trial_26_crow
1112,further,f6a80bd05fc3_19,trial_13_tomtit,trial_16_bloodhound,trial_8_knob,trial_9_brown
1113,further,f6a80bd05fc3_21,trial_8_knob,trial_13_tomtit,trial_16_bloodhound,trial_9_brown
1114,further,f6a80bd05fc3_22,trial_20_cuckoo,trial_27_sling,trial_3_redantique,trial_7_basset
1115,further,f6a80bd05fc3_23,trial_16_bloodhound,trial_13_tomtit,trial_8_knob,trial_9_brown
1116,closer,f6a80bd05fc3_25,trial_22_leather,trial_21_woven,trial_4_straight,trial_5_inlay
1117,closer,f6a80bd05fc3_26,trial_19_pigeon,trial_12_bluejay,trial_15_nightingale,trial_26_crow
1118,closer,f6a80bd05fc3_27,trial_2_bullmastiff,trial_18_pug,trial_23_weimaraner,trial_28_chihuahua
1119,further,f6a80bd05fc3_28,trial_27_sling,trial_20_cuckoo,trial_3_redantique,trial_7_basset
1120,closer,f6a80bd05fc3_29,trial_15_nightingale,trial_12_bluejay,trial_19_pigeon,trial_26_crow
1121,closer,f6a80bd05fc3_30,trial_21_woven,trial_22_leather,trial_4_straight,trial_5_inlay
1122,further,f6a80bd05fc3_31,trial_7_basset,trial_20_cuckoo,trial_27_sling,trial_3_redantique
1123,further,f6a80bd05fc3_32,trial_30_doberman,trial_11_waiting,trial_17_redsport,trial_29_sparrow
1124,further,500ec1c2d3aa_1,trial_20_cuckoo,trial_18_pug,trial_22_leather,trial_6_hatchback
1125,closer,500ec1c2d3aa_2,trial_30_doberman,trial_16_bloodhound,trial_23_weimaraner,trial_28_chihuahua
1126,closer,500ec1c2d3aa_3,trial_9_brown,trial_10_beetle,trial_17_redsport,trial_1_bluesport
1127,closer,500ec1c2d3aa_4,trial_14_robin,trial_13_tomtit,trial_19_pigeon,trial_29_sparrow
1128,further,500ec1c2d3aa_5,trial_24_white,trial_25_goldenretriever,trial_26_crow,trial_4_straight
1129,closer,500ec1c2d3aa_6,trial_11_waiting,trial_21_woven,trial_5_inlay,trial_8_knob
1130,closer,500ec1c2d3aa_7,trial_5_inlay,trial_11_waiting,trial_21_woven,trial_8_knob
1131,closer,500ec1c2d3aa_8,trial_29_sparrow,trial_13_tomtit,trial_14_robin,trial_19_pigeon
1132,further,500ec1c2d3aa_9,trial_32_squat,trial_15_nightingale,trial_3_redantique,trial_7_basset
1133,further,500ec1c2d3aa_10,trial_4_straight,trial_24_white,trial_25_goldenretriever,trial_26_crow
1134,further,500ec1c2d3aa_11,trial_15_nightingale,trial_32_squat,trial_3_redantique,trial_7_basset
1135,closer,500ec1c2d3aa_12,trial_19_pigeon,trial_13_tomtit,trial_14_robin,trial_29_sparrow
1136,further,500ec1c2d3aa_13,trial_12_bluejay,trial_27_sling,trial_2_bullmastiff,trial_31_bluesedan
1137,closer,500ec1c2d3aa_14,trial_21_woven,trial_11_waiting,trial_5_inlay,trial_8_knob
1138,further,500ec1c2d3aa_15,trial_26_crow,trial_24_white,trial_25_goldenretriever,trial_4_straight
1139,further,500ec1c2d3aa_16,trial_25_goldenretriever,trial_24_white,trial_26_crow,trial_4_straight
1140,further,500ec1c2d3aa_18,trial_6_hatchback,trial_18_pug,trial_20_cuckoo,trial_22_leather
1141,closer,500ec1c2d3aa_20,trial_10_beetle,trial_17_redsport,trial_1_bluesport,trial_9_brown
1142,further,500ec1c2d3aa_21,trial_7_basset,trial_15_nightingale,trial_32_squat,trial_3_redantique
1143,further,500ec1c2d3aa_22,trial_3_redantique,trial_15_nightingale,trial_32_squat,trial_7_basset
1144,closer,500ec1c2d3aa_24,trial_1_bluesport,trial_10_beetle,trial_17_redsport,trial_9_brown
1145,closer,500ec1c2d3aa_25,trial_17_redsport,trial_10_beetle,trial_1_bluesport,trial_9_brown
1146,further,500ec1c2d3aa_26,trial_31_bluesedan,trial_12_bluejay,trial_27_sling,trial_2_bullmastiff
1147,further,500ec1c2d3aa_27,trial_22_leather,trial_18_pug,trial_20_cuckoo,trial_6_hatchback
1148,closer,500ec1c2d3aa_29,trial_8_knob,trial_11_waiting,trial_21_woven,trial_5_inlay
1149,closer,500ec1c2d3aa_30,trial_28_chihuahua,trial_16_bloodhound,trial_23_weimaraner,trial_30_doberman
1150,further,500ec1c2d3aa_31,trial_2_bullmastiff,trial_12_bluejay,trial_27_sling,trial_31_bluesedan
1151,further,500ec1c2d3aa_32,trial_27_sling,trial_12_bluejay,trial_2_bullmastiff,trial_31_bluesedan
1152,further,c9edf26da2a1_1,trial_19_pigeon,trial_21_woven,trial_24_white,trial_28_chihuahua
1153,further,c9edf26da2a1_2,trial_7_basset,trial_11_waiting,trial_14_robin,trial_9_brown
1154,further,c9edf26da2a1_3,trial_14_robin,trial_11_waiting,trial_7_basset,trial_9_brown
1155,closer,c9edf26da2a1_4,trial_13_tomtit,trial_12_bluejay,trial_15_nightingale,trial_20_cuckoo
1156,closer,c9edf26da2a1_5,trial_1_bluesport,trial_10_beetle,trial_31_bluesedan,trial_3_redantique
1157,closer,c9edf26da2a1_6,trial_16_bloodhound,trial_23_weimaraner,trial_25_goldenretriever,trial_2_bullmastiff
1158,further,c9edf26da2a1_7,trial_11_waiting,trial_14_robin,trial_7_basset,trial_9_brown
1159,further,c9edf26da2a1_8,trial_5_inlay,trial_17_redsport,trial_18_pug,trial_29_sparrow
1160,further,c9edf26da2a1_9,trial_30_doberman,trial_26_crow,trial_32_squat,trial_6_hatchback
1161,further,c9edf26da2a1_10,trial_9_brown,trial_11_waiting,trial_14_robin,trial_7_basset
1162,further,c9edf26da2a1_11,trial_21_woven,trial_19_pigeon,trial_24_white,trial_28_chihuahua
1163,closer,c9edf26da2a1_12,trial_10_beetle,trial_1_bluesport,trial_31_bluesedan,trial_3_redantique
1164,closer,c9edf26da2a1_13,trial_25_goldenretriever,trial_16_bloodhound,trial_23_weimaraner,trial_2_bullmastiff
1165,closer,c9edf26da2a1_14,trial_20_cuckoo,trial_12_bluejay,trial_13_tomtit,trial_15_nightingale
1166,closer,c9edf26da2a1_15,trial_2_bullmastiff,trial_16_bloodhound,trial_23_weimaraner,trial_25_goldenretriever
1167,closer,c9edf26da2a1_16,trial_3_redantique,trial_10_beetle,trial_1_bluesport,trial_31_bluesedan
1168,closer,c9edf26da2a1_18,trial_15_nightingale,trial_12_bluejay,trial_13_tomtit,trial_20_cuckoo
1169,further,c9edf26da2a1_19,trial_6_hatchback,trial_26_crow,trial_30_doberman,trial_32_squat
1170,further,c9edf26da2a1_20,trial_17_redsport,trial_18_pug,trial_29_sparrow,trial_5_inlay
1171,closer,c9edf26da2a1_21,trial_23_weimaraner,trial_16_bloodhound,trial_25_goldenretriever,trial_2_bullmastiff
1172,further,c9edf26da2a1_22,trial_29_sparrow,trial_17_redsport,trial_18_pug,trial_5_inlay
1173,closer,c9edf26da2a1_23,trial_22_leather,trial_27_sling,trial_4_straight,trial_8_knob
1174,further,c9edf26da2a1_24,trial_26_crow,trial_30_doberman,trial_32_squat,trial_6_hatchback
1175,further,c9edf26da2a1_25,trial_18_pug,trial_17_redsport,trial_29_sparrow,trial_5_inlay
1176,further,c9edf26da2a1_26,trial_24_white,trial_19_pigeon,trial_21_woven,trial_28_chihuahua
1177,further,c9edf26da2a1_27,trial_32_squat,trial_26_crow,trial_30_doberman,trial_6_hatchback
1178,closer,c9edf26da2a1_28,trial_31_bluesedan,trial_10_beetle,trial_1_bluesport,trial_3_redantique
1179,closer,c9edf26da2a1_29,trial_4_straight,trial_22_leather,trial_27_sling,trial_8_knob
1180,closer,c9edf26da2a1_30,trial_12_bluejay,trial_13_tomtit,trial_15_nightingale,trial_20_cuckoo
1181,further,c9edf26da2a1_31,trial_28_chihuahua,trial_19_pigeon,trial_21_woven,trial_24_white
1182,closer,c9edf26da2a1_32,trial_8_knob,trial_22_leather,trial_27_sling,trial_4_straight
