gameid,time,roundNum,trialType,condition,nameClickedObj,targetStatusClickedObj,spLocsClickedObj,lisLocsClickedObj,basiclevelClickedObj,superdomainClickedObj,alt1Name,alt1TargetStatus,alt1SpLocs,alt1LisLocs,alt1Basiclevel,alt1superdomain,alt2Name,alt2TargetStatus,alt2SpLocs,alt2LisLocs,alt2Basiclevel,alt2superdomain,speakerMessages,listenerMessages,messageTimeStamps,refExp,clickedType,sub,basic,super,moreThanOneLevelMentioned,automaticallyLabelledTrial,manualAdditionTrial,additionalAttrMentioned,onlyAttrMentioned,oneMentioned,theMentioned,fullSentence,noLevelMentioned,,,,,,,,,,,
4633-0,1455301131790,18,subSuperTrial,basic12,daisy,target,4,2,flower,plant,rosemary,distractor,2,4,NA,plant,lily,distractor,3,3,flower,plant,daisy yellow center,,1455301128752,daisy yellow center,daisy,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4633-0,1455301143799,19,subSuperTrial,basic22,dalmatian,target,2,4,dog,animal,squirrel,distractor,4,2,NA,animal,snake,distractor,3,3,NA,animal,dog,,1455301142232,dog,dalmatian,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4633-0,1455301185010,25,subSuperTrial,basic22,polarBear,target,4,2,bear,animal,crocodile,distractor,2,3,NA,animal,cow,distractor,3,4,NA,animal,bear,,1455301183627,bear,polarBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4633-0,1455301202023,27,subSuperTrial,basic22,sunflower,target,2,3,flower,plant,grasses,distractor,4,2,NA,plant,ivy,distractor,3,4,NA,plant,yellow,,1455301199668,yellow,sunflower,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,
4633-0,1455301209447,28,subSuperTrial,basic33,blackBear,target,2,2,bear,animal,lamp,distractor,3,4,NA,furniture,rosemary,distractor,4,3,NA,plant,bear,,1455301207987,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4633-0,1455301251867,30,subSuperTrial,basic12,germanShepherd,target,4,2,dog,animal,greyhound,distractor,3,3,dog,animal,pig,distractor,2,4,NA,animal,smaller dog___other,the skinny one or the other one,1455301225072___1455301241962___1455301249857,smaller dog,germanShepherd,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4633-0,1455301260413,31,subSuperTrial,basic23,poloShirt,target,2,4,shirt,clothing,dress,distractor,3,2,NA,clothing,bookcase,distractor,4,3,NA,furniture,shirt,,1455301258414,shirt,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4633-0,1455301274275,32,subSuperTrial,basic22,bedsideTable,target,4,3,table,furniture,bookcase,distractor,3,2,NA,furniture,bed,distractor,2,4,NA,furniture,nightstand,,1455301272004,nightstand,bedsideTable,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4633-0,1455301289431,33,subSuperTrial,basic12,catfish,target,3,2,fish,animal,discusFish,distractor,4,4,fish,animal,horse,distractor,2,3,NA,animal,catfish,,1455301287226,catfish,catfish,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4633-0,1455301311309,35,subSuperTrial,basic12,hummingBird,target,4,4,bird,animal,crocodile,distractor,3,3,NA,animal,sparrow,distractor,2,2,bird,animal,hummingbird,,1455301309528,hummingbird,hummingBird,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4633-0,1455301325130,36,subSuperTrial,basic33,pandaBear,target,3,3,bear,animal,train,distractor,2,4,NA,vehicle,gloves,distractor,4,2,NA,clothing,panda,,1455301323382,panda,pandaBear,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4633-0,1455301333629,37,subSuperTrial,basic23,dressShirt,target,4,4,shirt,clothing,gloves,distractor,2,3,NA,clothing,chips,distractor,3,2,NA,snack,shirt,,1455301331735,shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4633-0,1455301341709,38,subSuperTrial,basic33,convertible,target,4,4,car,vehicle,rabbit,distractor,2,3,NA,animal,gloves,distractor,3,2,NA,clothing,car,,1455301338894,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4633-0,1455301351045,39,subSuperTrial,basic23,picnicTable,target,4,4,table,furniture,bookcase,distractor,2,3,NA,furniture,kitten,distractor,3,2,NA,animal,picnic table,,1455301349365,picnic table,picnicTable,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4633-0,1455301369197,41,subSuperTrial,basic23,minivan,target,2,2,car,vehicle,pig,distractor,4,4,NA,animal,train,distractor,3,3,NA,vehicle,minivan,,1455301367237,minivan,minivan,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4633-0,1455301428384,45,subSuperTrial,basic33,pigeon,target,2,2,bird,animal,bed,distractor,3,3,NA,furniture,chips,distractor,4,4,NA,snack,bird,,1455301412925,bird,pigeon,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4633-0,1455301438733,46,subSuperTrial,basic12,hawaiiShirt,target,4,3,shirt,clothing,gloves,distractor,2,2,NA,clothing,campShirt,distractor,3,4,shirt,clothing,print shirt,,1455301436952,print shirt,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4633-0,1455301446978,47,subSuperTrial,basic22,tShirt,target,2,2,shirt,clothing,gloves,distractor,4,3,NA,clothing,bathrobe,distractor,3,4,NA,clothing,shirt,,1455301445323,shirt,tShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4633-0,1455301463080,49,subSuperTrial,basic33,parrot,target,2,2,bird,animal,dress,distractor,4,4,NA,clothing,motorcycle,distractor,3,3,NA,vehicle,bird,,1455301461722,bird,parrot,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
4633-0,1455301493981,51,subSuperTrial,basic23,sportsCar,target,3,2,car,vehicle,bathrobe,distractor,4,3,NA,clothing,train,distractor,2,4,NA,vehicle,car,,1455301485156,car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455300985951,3,subSuperTrial,basic22,hawaiiShirt,target,2,2,shirt,clothing,dress,distractor,4,4,NA,clothing,socks,distractor,3,3,NA,clothing,shirt,,1455300983836,shirt,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455300994230,4,subSuperTrial,basic23,skittles,target,4,4,candy,snack,chips,distractor,3,2,NA,snack,lobster,distractor,2,3,NA,animal,candy,,1455300992098,candy,skittles,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301029248,8,subSuperTrial,basic12,catfish,target,2,3,fish,animal,discusFish,distractor,3,2,fish,animal,sheep,distractor,4,4,NA,animal,grey fish,,1455301026807,grey fish,catfish,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301034882,9,subSuperTrial,basic33,poloShirt,target,2,3,shirt,clothing,motorcycle,distractor,3,2,NA,vehicle,grasses,distractor,4,4,NA,plant,shirt,,1455301033202,shirt,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301051099,11,subSuperTrial,basic23,tulip,target,3,3,flower,plant,popcorn,distractor,4,4,NA,snack,pottedPlant,distractor,2,2,NA,plant,flower,,1455301048899,flower,tulip,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301060116,12,subSuperTrial,basic12,dressShirt,target,3,4,shirt,clothing,bathrobe,distractor,2,3,NA,clothing,campShirt,distractor,4,2,shirt,clothing,long sleeve shirt,,1455301058481,long sleeve shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301066551,13,subSuperTrial,basic23,dalmatian,target,4,4,dog,animal,popcorn,distractor,2,3,NA,snack,elephant,distractor,3,2,NA,animal,dalmation,,1455301064853,dalmation,dalmatian,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301073158,14,subSuperTrial,basic23,sportsCar,target,4,4,car,vehicle,pretzels,distractor,3,3,NA,snack,train,distractor,2,2,NA,vehicle,car,,1455301071709,car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301104114,18,subSuperTrial,basic23,coffeeTable,target,3,3,table,furniture,bed,distractor,2,4,NA,furniture,popcorn,distractor,4,2,NA,snack,table,,1455301102496,table,coffeeTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301111704,19,subSuperTrial,basic23,parrot,target,3,2,bird,animal,rhino,distractor,4,4,NA,animal,firetruck,distractor,2,3,NA,vehicle,bird,,1455301110042,bird,parrot,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301128485,22,subSuperTrial,basic23,gummyBears,target,4,4,candy,snack,chips,distractor,3,3,NA,snack,pig,distractor,2,2,NA,animal,candy,,1455301126957,candy,gummyBears,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301134990,23,subSuperTrial,basic22,hummingBird,target,3,4,bird,animal,crocodile,distractor,4,2,NA,animal,lion,distractor,2,3,NA,animal,bird,,1455301133325,bird,hummingBird,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301163028,27,subSuperTrial,basic22,blackBear,target,4,3,bear,animal,crocodile,distractor,3,2,NA,animal,horse,distractor,2,4,NA,animal,bear,,1455301161440,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301179878,29,subSuperTrial,basic12,diningTable,target,3,3,table,furniture,wardrobe,distractor,4,2,NA,furniture,sideTable,distractor,2,4,table,furniture,large table,,1455301176283,large table,diningTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301192436,31,subSuperTrial,basic33,sunflower,target,2,3,flower,plant,snake,distractor,3,4,NA,animal,pretzels,distractor,4,2,NA,snack,flower,,1455301190762,flower,sunflower,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301211096,34,subSuperTrial,basic33,goldFish,target,3,4,fish,animal,chips,distractor,4,2,NA,snack,gloves,distractor,2,3,NA,clothing,fish,,1455301209628,fish,goldFish,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301216703,35,subSuperTrial,basic12,grizzlyBear,target,3,4,bear,animal,koalaBear,distractor,2,3,bear,animal,rhino,distractor,4,2,NA,animal,bear,,1455301214836,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301232093,37,subSuperTrial,basic23,rose,target,3,3,flower,plant,snake,distractor,4,4,NA,animal,ivy,distractor,2,2,NA,plant,flower,,1455301230632,flower,rose,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301242336,39,subSuperTrial,basic33,pigeon,target,3,4,bird,animal,firetruck,distractor,4,3,NA,vehicle,pottedPlant,distractor,2,2,NA,plant,bird,,1455301241029,bird,pigeon,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301253065,40,subSuperTrial,basic12,bedsideTable,target,3,2,table,furniture,sideTable,distractor,4,4,table,furniture,lamp,distractor,2,3,NA,furniture,nightstand,,1455301250069,nightstand,bedsideTable,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301257811,41,subSuperTrial,basic33,minivan,target,3,4,car,vehicle,pretzels,distractor,2,2,NA,snack,snake,distractor,4,3,NA,animal,car,,1455301256320,car,minivan,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301268331,43,subSuperTrial,basic22,jellyBeans,target,3,4,candy,snack,pretzels,distractor,2,3,NA,snack,chips,distractor,4,2,NA,snack,candy,,1455301267057,candy,jellyBeans,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301273670,44,subSuperTrial,basic22,polarBear,target,4,4,bear,animal,snake,distractor,3,3,NA,animal,lobster,distractor,2,2,NA,animal,bear,,1455301272268,bear,polarBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301278812,45,subSuperTrial,basic23,pandaBear,target,3,4,bear,animal,hamster,distractor,4,2,NA,animal,firetruck,distractor,2,3,NA,vehicle,panda,,1455301277452,panda,pandaBear,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301284593,46,subSuperTrial,basic33,picnicTable,target,3,4,table,furniture,firetruck,distractor,2,2,NA,vehicle,horse,distractor,4,3,NA,animal,table,,1455301283187,table,picnicTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301289893,47,subSuperTrial,basic33,pug,target,4,2,dog,animal,pretzels,distractor,2,4,NA,snack,socks,distractor,3,3,NA,clothing,dog,,1455301288275,dog,pug,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301294850,48,subSuperTrial,basic33,eagle,target,2,2,bird,animal,firetruck,distractor,3,4,NA,vehicle,pottedPlant,distractor,4,3,NA,plant,bird,,1455301293359,bird,eagle,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301304751,49,subSuperTrial,basic12,mnMs,target,2,3,candy,snack,candyCorn,distractor,3,2,candy,snack,pretzels,distractor,4,4,NA,snack,m&m,,1455301303213,m&m,mnMs,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301322539,52,subSuperTrial,basic22,daisy,target,4,4,flower,plant,pottedPlant,distractor,3,2,NA,plant,rosemary,distractor,2,3,NA,plant,flower,,1455301321062,flower,daisy,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301335935,53,subSuperTrial,basic22,convertible,target,3,4,car,vehicle,ambulance,distractor,2,2,NA,vehicle,train,distractor,4,3,NA,vehicle,silver car,,1455301334239,silver car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301347202,55,subSuperTrial,basic22,tShirt,target,2,4,shirt,clothing,gloves,distractor,4,3,NA,clothing,dress,distractor,3,2,NA,clothing,shirt,,1455301345764,shirt,tShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301353084,56,subSuperTrial,basic22,clownFish,target,4,3,fish,animal,rabbit,distractor,3,2,NA,animal,hamster,distractor,2,4,NA,animal,fish,,1455301351642,fish,clownFish,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301428619,67,subSuperTrial,basic12,suv,target,4,3,car,vehicle,motorcycle,distractor,2,2,NA,vehicle,sedan,distractor,3,4,car,vehicle,white car,,1455301426937,white car,suv,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301437058,68,subSuperTrial,basic12,husky,target,3,2,dog,animal,elephant,distractor,4,4,NA,animal,greyhound,distractor,2,3,dog,animal,husky,,1455301435351,husky,husky,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301449111,70,subSuperTrial,basic33,swordFish,target,4,4,fish,animal,socks,distractor,2,2,NA,clothing,popcorn,distractor,3,3,NA,snack,fish,,1455301447742,fish,swordFish,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
1997-d,1455301459012,71,subSuperTrial,basic12,germanShepherd,target,3,2,dog,animal,elephant,distractor,4,4,NA,animal,greyhound,distractor,2,3,dog,animal,husky,,1455301456901,husky,germanShepherd,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
8691-5,1455300986294,3,subSuperTrial,basic33,coffeeTable,target,2,3,table,furniture,popcorn,distractor,3,4,NA,snack,cow,distractor,4,2,NA,animal,wooden table,,1455300984657,wooden table,coffeeTable,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
8691-5,1455300991144,4,subSuperTrial,basic23,rose,target,4,3,flower,plant,pretzels,distractor,2,4,NA,snack,grasses,distractor,3,2,NA,plant,rose,,1455300989627,rose,rose,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
8691-5,1455300995944,5,subSuperTrial,basic33,convertible,target,4,4,car,vehicle,pig,distractor,2,2,NA,animal,bed,distractor,3,3,NA,furniture,car,,1455300994509,car,convertible,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
8691-5,1455301015717,8,subSuperTrial,basic22,gummyBears,target,3,2,candy,snack,chips,distractor,4,4,NA,snack,pretzels,distractor,2,3,NA,snack,gummi bears,,1455301014386,gummi bears,gummyBears,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
8691-5,1455301024367,9,subSuperTrial,basic12,sunflower,target,2,4,flower,plant,grasses,distractor,4,3,NA,plant,lily,distractor,3,2,flower,plant,yellow flower,,1455301022837,yellow flower,sunflower,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
8691-5,1455301035983,11,subSuperTrial,basic12,jellyBeans,target,2,4,candy,snack,popcorn,distractor,4,2,NA,snack,candyCorn,distractor,3,3,candy,snack,jelly beans,,1455301034488,jelly beans,jellyBeans,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
8691-5,1455301041993,12,subSuperTrial,basic12,hawaiiShirt,target,4,4,shirt,clothing,campShirt,distractor,2,3,shirt,clothing,bathrobe,distractor,3,2,NA,clothing,flowery shirt,,1455301040355,flowery shirt,hawaiiShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
8691-5,1455301049312,13,subSuperTrial,basic33,mnMs,target,4,4,candy,snack,ambulance,distractor,2,2,NA,vehicle,hamster,distractor,3,3,NA,animal,m&ms,,1455301047806,m&ms,mnMs,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
8691-5,1455301056502,14,subSuperTrial,basic23,tShirt,target,3,3,shirt,clothing,wardrobe,distractor,2,4,NA,furniture,dress,distractor,4,2,NA,clothing,blue shirt,,1455301054003,blue shirt,tShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
8691-5,1455301070680,16,subSuperTrial,basic12,dressShirt,target,2,2,shirt,clothing,campShirt,distractor,4,4,shirt,clothing,socks,distractor,3,3,NA,clothing,long sleeve shirt,,1455301068600,long sleeve shirt,dressShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
8691-5,1455301082273,18,subSuperTrial,basic23,picnicTable,target,4,4,table,furniture,lobster,distractor,3,3,NA,animal,lamp,distractor,2,2,NA,furniture,picnic table,,1455301080848,picnic table,picnicTable,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
8691-5,1455301087077,19,subSuperTrial,basic22,grizzlyBear,target,3,4,bear,animal,snake,distractor,4,2,NA,animal,lion,distractor,2,3,NA,animal,bear,,1455301085067,bear,grizzlyBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
8691-5,1455301140939,28,subSuperTrial,basic33,poloShirt,target,2,3,shirt,clothing,pretzels,distractor,4,4,NA,snack,firetruck,distractor,3,2,NA,vehicle,shirt,,1455301139675,shirt,poloShirt,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
8691-5,1455301150922,30,subSuperTrial,basic22,dalmatian,target,3,4,dog,animal,bison,distractor,2,2,NA,animal,rabbit,distractor,4,3,NA,animal,dog,,1455301148895,dog,dalmatian,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
8691-5,1455301156372,31,subSuperTrial,basic33,suv,target,4,2,car,vehicle,wardrobe,distractor,3,4,NA,furniture,ivy,distractor,2,3,NA,plant,car,,1455301153888,car,suv,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
8691-5,1455301166167,33,subSuperTrial,basic23,blackBear,target,4,4,bear,animal,bed,distractor,3,2,NA,furniture,sheep,distractor,2,3,NA,animal,bear,,1455301164819,bear,blackBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
8691-5,1455301172374,34,subSuperTrial,basic12,sportsCar,target,4,4,car,vehicle,sedan,distractor,2,3,car,vehicle,train,distractor,3,2,NA,vehicle,gray car,,1455301170193,gray car,sportsCar,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
8691-5,1455301186902,37,subSuperTrial,basic22,pigeon,target,3,2,bird,animal,crocodile,distractor,4,4,NA,animal,cow,distractor,2,3,NA,animal,pidgeon,,1455301185382,pidgeon,pigeon,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
8691-5,1455301210087,42,subSuperTrial,basic22,husky,target,3,4,dog,animal,iguana,distractor,2,3,NA,animal,crocodile,distractor,4,2,NA,animal,dog,,1455301208688,dog,husky,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
8691-5,1455301220722,44,subSuperTrial,basic22,polarBear,target,2,3,bear,animal,lion,distractor,3,4,NA,animal,squirrel,distractor,4,2,NA,animal,bear,,1455301218571,bear,polarBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
8691-5,1455301225207,45,subSuperTrial,basic22,eagle,target,3,3,bird,animal,squirrel,distractor,2,4,NA,animal,horse,distractor,4,2,NA,animal,eagle,,1455301223779,eagle,eagle,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
8691-5,1455301229678,46,subSuperTrial,basic12,daisy,target,4,3,flower,plant,lily,distractor,2,2,flower,plant,grasses,distractor,3,4,NA,plant,daisy,,1455301228358,daisy,daisy,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
8691-5,1455301239892,48,subSuperTrial,basic12,pandaBear,target,4,4,bear,animal,lion,distractor,3,3,NA,animal,koalaBear,distractor,2,2,bear,animal,bear,,1455301237661,bear,pandaBear,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,
