gameid,roundNum,sender,tangramRef,pos,numWords,clauses,nouns,prepositions,verbs,determiners,pronouns,adjectives,adverbs,numbers,others,tags,acl
4459-4,2,matcher,D,"[u'WRB', u'VBZ', u'NN', u'.']",4,False,1,0,1,0,0,0,1,0,0,"[u'ROOT', u'advmod', u'nsubj', u'punct']",False
4459-4,2,director,D,[u'CD'],1,False,0,0,0,0,0,0,0,1,0,[u'ROOT'],False
4459-4,2,matcher,E,"[u'NN', u'.']",2,False,1,0,0,0,0,0,0,0,0,"[u'ROOT', u'punct']",False
4459-4,2,director,E,"[u'NN', u'#', u'CD']",3,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'dep', u'dep']",False
4459-4,2,director,J,"[u'NN', u'CD']",2,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
4459-4,2,matcher,F,"[u'VBG', u'.']",2,False,0,0,1,0,0,0,0,0,0,"[u'ROOT', u'punct']",False
4459-4,2,director,F,[u'CD'],1,False,0,0,0,0,0,0,0,1,0,[u'ROOT'],False
4459-4,2,matcher,I,"[u'NN', u'NN']",2,False,2,0,0,0,0,0,0,0,0,"[u'ROOT', u'compound']",False
4459-4,2,director,I,"[u'VBG', u'CD']",2,False,0,0,1,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
4459-4,2,director,H,"[u'PRP', u'VBP', u'DT', u'CD', u'WDT', u'VBP', u'IN', u'DT', u'NN', u'.', u'PRP', u'CD']",12,False,1,1,2,3,2,0,0,2,0,"[u'ROOT', u'nsubj', u'det', u'dobj', u'nsubj', u'ref', u'acl:relcl', u'case', u'det', u'nmod:like', u'punct', u'ROOT', u'dep']",True
4459-4,2,director,C,"[u'NN', u'VBZ', u'CD']",3,False,1,0,1,0,0,0,0,1,0,"[u'ROOT', u'nsubj', u'cop']",False
4459-4,2,director,C,"[u'NN', u'-LRB-', u'NN', u'RB', u'IN', u'DT', u'NN', u'IN', u'NN', u'-RRB-']",10,False,4,2,0,1,0,0,1,0,0,"[u'ROOT', u'punct', u'dep', u'advmod', u'case', u'det', u'nmod:in', u'case', u'nmod:around', u'punct']",False
4459-4,2,matcher,C,"[u'VBD', u'NN']",2,False,1,0,1,0,0,0,0,0,0,"[u'ROOT', u'nsubj']",False
4459-4,2,director,K,"[u'CD', u'NN', u'VBG']",3,False,1,0,1,0,0,0,0,1,0,"[u'ROOT', u'nummod', u'nmod:npmod']",False
4459-4,2,matcher,L,"[u'WRB', u'VBZ', u'NN', u'VBG', u'.']",5,False,1,0,2,0,0,0,1,0,0,"[u'ROOT', u'advmod', u'compound', u'nsubj', u'punct']",False
4459-4,2,director,L,"[u'CD', u'NN', u'VBG']",3,False,1,0,1,0,0,0,0,1,0,"[u'ROOT', u'dep', u'dobj']",False
4459-4,2,director,L,"[u'-LRB-', u'NN', u'JJ', u'NN', u'PRP', u'VBP', u'-RRB-']",7,False,2,0,1,0,1,1,0,0,0,"[u'ROOT', u'punct', u'amod', u'dobj', u'nsubj', u'acl:relcl', u'punct']",True
4459-4,2,director,B,"[u'CD', u'NN']",2,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
4459-4,2,director,H,"[u'NN', u'CD']",2,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
4459-4,2,matcher,H,"[u'JJ', u'FW', u'VBP', u'FW', u'VBD', u'NN', u':', u'DT', u'NNS']",9,True,2,0,2,1,0,1,0,0,2,"[u'ROOT', u'compound', u'nsubj', u'nsubj', u'ccomp', u'dobj', u'punct', u'neg', u'dep']",False
4459-4,2,director,B,"[u'-LRB-', u'NN', u'IN', u'PRP', u',', u'VBZ', u'VBG', u'IN', u'NN', u'JJ', u'NN', u'-RRB-']",12,False,3,2,2,0,1,1,0,0,0,"[u'ROOT', u'punct', u'case', u'nmod:for', u'punct', u'aux', u'dep', u'case', u'nmod:with', u'amod', u'dobj', u'punct']",False
4459-4,3,director,C,"[u'NN', u'CD']",2,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
4459-4,3,director,K,"[u'NN', u'VBG', u'CD']",3,False,1,0,1,0,0,0,0,1,0,"[u'ROOT', u'dep', u'dobj']",False
4459-4,3,director,J,"[u'CD', u'NN']",2,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
4459-4,3,director,H,"[u'CD', u'NN', u'DT', u'NN']",4,False,2,0,0,1,0,0,0,1,0,"[u'ROOT', u'nummod', u'neg', u'dep']",False
4459-4,3,director,D,"[u'CD', u'NN']",2,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
4459-4,3,director,B,"[u'CD', u'NN']",2,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
4459-4,3,director,I,"[u'CD', u'NN']",2,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
4459-4,3,director,G,"[u'VBG', u'CD']",2,False,0,0,1,0,0,0,0,1,0,"[u'ROOT', u'dobj']",False
4459-4,3,director,E,"[u'NN', u'CD']",2,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
4459-4,3,director,L,"[u'CD', u'NN']",2,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
4459-4,3,director,A,"[u'CD', u'JJ', u'NN']",3,False,1,0,0,0,0,1,0,1,0,"[u'ROOT', u'compound', u'amod']",False
4459-4,3,director,A,"[u'WDT', u'MD', u'VB', u'DT', u'NN', u'NN']",6,False,2,0,2,2,0,0,0,0,0,"[u'ROOT', u'nsubj', u'aux', u'cop', u'det', u'compound']",False
4459-4,3,matcher,G,"[u'CD', u'VBZ', u'NN', u'IN', u'NNS', u'RB', u'.']",7,False,2,1,1,0,0,0,1,1,0,"[u'ROOT', u'nsubj', u'cop', u'case', u'nmod:of', u'advmod', u'punct']",False
4459-4,3,director,F,"[u'CD', u'VBG']",2,False,0,0,1,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
4459-4,3,director,G,"[u'CD', u'NN', u'IN', u'NN', u'PRP', u'VBP']",6,False,2,1,1,0,1,0,0,1,0,"[u'ROOT', u'nummod', u'case', u'nmod:of', u'nsubj', u'acl:relcl']",True
4459-4,4,director,A,"[u'CD', u'JJ', u'VBG']",3,False,0,0,1,0,0,1,0,1,0,"[u'ROOT', u'nmod:npmod', u'dep']",False
4459-4,4,director,D,"[u'CD', u'NN']",2,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
4459-4,4,director,G,"[u'CD', u'NN']",2,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
4459-4,4,director,B,"[u'CD', u'NN']",2,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
4459-4,4,director,E,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
4459-4,4,director,I,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
4459-4,4,director,L,"[u'CD', u'NN']",2,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
4459-4,4,director,K,"[u'CD', u'NN', u'VBG']",3,False,1,0,1,0,0,0,0,1,0,"[u'ROOT', u'nummod', u'nmod:npmod']",False
4459-4,4,director,H,"[u'CD', u'NN']",2,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
4459-4,4,director,F,"[u'CD', u'VBG']",2,False,0,0,1,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
4459-4,4,director,C,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
4459-4,4,director,J,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
4459-4,5,director,I,[u'VBG'],1,False,0,0,1,0,0,0,0,0,0,[u'ROOT'],False
4459-4,5,director,A,"[u'JJ', u'NN']",2,False,1,0,0,0,0,1,0,0,0,"[u'ROOT', u'amod']",False
4459-4,5,director,C,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
4459-4,5,director,E,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
4459-4,5,director,J,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
4459-4,5,director,L,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
4459-4,5,director,H,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
4459-4,5,director,B,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
4459-4,5,director,F,[u'VBG'],1,False,0,0,1,0,0,0,0,0,0,[u'ROOT'],False
4459-4,5,director,D,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
4459-4,5,director,K,"[u'NN', u'NN']",2,False,2,0,0,0,0,0,0,0,0,"[u'ROOT', u'compound']",False
4459-4,5,director,G,"[u'VBG', u'CD', u',', u'NN', u'IN', u'NNS']",6,False,2,1,1,0,0,0,0,1,0,"[u'ROOT', u'dobj', u'punct', u'appos', u'case', u'nmod:of']",False
4459-4,5,matcher,I,[u'FW'],1,False,0,0,0,0,0,0,0,0,1,[u'ROOT'],False
4459-4,5,matcher,A,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
4459-4,5,matcher,C,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
4459-4,5,matcher,E,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
4459-4,5,director,G,"[u'NN', u'CD']",2,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
4459-4,5,director,J,"[u'CD', u'NN']",2,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
4459-4,6,director,I,[u'VBG'],1,False,0,0,1,0,0,0,0,0,0,[u'ROOT'],False
4459-4,6,director,E,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
4459-4,6,director,C,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
4459-4,6,director,J,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
4459-4,6,director,G,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
4459-4,6,director,B,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
4459-4,6,director,F,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
4459-4,6,director,D,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
4459-4,6,director,K,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
4459-4,6,director,H,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
4459-4,6,director,L,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
4459-4,6,director,A,[u'NN'],1,False,1,0,0,0,0,0,0,0,0,[u'ROOT'],False
4895-5,1,matcher,I,"[u'EX', u'VBZ', u'CD', u'WDT', u'VBZ', u'IN', u'PRP', u'VBZ', u'JJ', u'NN', u'VBZ', u'VBN', u'RP', u'IN', u'DT', u'NN', u'IN', u'PRP', u':', u'WRB', u'VBZ', u'IN', u'.']",23,False,2,4,6,2,2,1,2,1,1,"[u'ROOT', u'expl', u'nsubj', u'nsubj', u'ref', u'acl:relcl', u'mark', u'dep', u'case', u'compound', u'nsubjpass', u'auxpass', u'advcl:like', u'compound:prt', u'case', u'det', u'nmod:in', u'case', u'nmod:behind', u'punct', u'advmod', u'dep', u'nsubj', u'punct']",True
4895-5,1,matcher,I,"[u'RB', u',', u'VBD', u'NN']",4,False,1,0,1,0,0,0,1,0,0,"[u'ROOT', u'dep', u'punct', u'nsubj']",False
4895-5,1,director,I,"[u'UH', u'FW', u'FW', u'NN', u'CD']",5,False,1,0,0,0,0,0,0,1,3,"[u'ROOT', u'dep', u'amod', u'dobj', u'nsubj']",False
4895-5,1,matcher,G,"[u'NN', u',', u'WRB', u'NN', u'DT', u'CD', u'VBZ', u'IN', u'PRP', u'VBZ', u'VBG', u'RB', u'.']",13,False,2,1,3,1,1,0,2,1,0,"[u'ROOT', u'punct', u'advmod', u'dep', u'det', u'nsubj', u'dep', u'mark', u'nsubj', u'aux', u'advcl:like', u'dobj', u'punct']",False
4895-5,1,director,C,"[u'PRP$', u'#', u'CD', u'VBZ', u'NN', u'IN', u'CD', u'NNS', u'JJ', u'JJ', u'VBG', u'TO', u'DT', u'NN']",14,False,3,1,2,1,1,2,0,2,1,"[u'ROOT', u'nmod:poss', u'compound', u'dep', u'dobj', u'mark', u'nummod', u'nsubj', u'advmod', u'amod', u'acl:with', u'case', u'det', u'nmod:to']",False
4895-5,1,director,G,"[u'NNS', u'PRP$', u'#', u'CD']",4,False,1,0,0,0,1,0,0,1,0,"[u'ROOT', u'nsubj', u'compound', u'amod']",False
4895-5,1,director,F,"[u'NN', u'VBG', u'IN', u'NNS', u'IN', u'NN', u'IN', u'PRP', u'VBZ', u'PRP$', u'NN', u'CD']",12,False,4,3,2,0,2,0,0,1,0,"[u'ROOT', u'nsubj', u'acl', u'case', u'nmod:with', u'case', u'mwe', u'mwe', u'nmod:in_front_of', u'cop', u'nmod:poss', u'dep']",True
4895-5,1,matcher,A,"[u'NN', u',', u'WRB', u'NN', u'DT', u'CD', u'WDT', u'VBZ', u'IN', u'PRP', u'VBZ', u'VBG', u'RB', u'IN', u'DT', u'JJ', u'NN', u'VBD', u'RP', u'IN', u'NN']",21,True,4,3,4,3,1,1,3,1,0,"[u'ROOT', u'punct', u'advmod', u'dep', u'det', u'nsubj', u'nsubj', u'ref', u'acl:relcl', u'mark', u'nsubj', u'aux', u'advcl:like', u'advmod', u'case', u'det', u'amod', u'nmod:with', u'ccomp', u'compound:prt', u'case', u'nmod:in']",True
4895-5,1,director,A,"[u'VBZ', u'PRP', u'VB', u'IN', u'DT', u'NN', u'VBZ', u'IN', u'TO', u'VB', u'RB', u'.']",12,True,1,2,4,1,1,0,1,0,1,"[u'ROOT', u'aux', u'nsubj', u'mark', u'det', u'nsubj', u'nsubj:xsubj', u'aux', u'advcl:like', u'mark', u'xcomp', u'dobj', u'punct']",False
4895-5,1,director,A,"[u'IN', u'RB', u'VBZ', u'PRP$', u'#', u'CD']",6,False,0,1,1,0,1,0,1,1,0,"[u'ROOT', u'advmod', u'dep', u'nmod:poss', u'compound', u'dep']",False
4895-5,1,matcher,E,"[u'NN', u',', u'WRB', u'NN', u'DT', u'CD', u'IN', u'DT', u'JJ', u'NNS', u'CC', u'DT', u'NN', u'NN', u'IN', u'DT', u'JJ', u'NN', u'-LRB-', u'IN', u'PRP', u'VBP', u'VBG', u'PRP', u'IN', u'DT', u'NN', u'-RRB-']",28,True,7,4,2,5,2,2,1,1,0,"[u'ROOT', u'punct', u'advmod', u'dep', u'det', u'nsubj', u'case', u'neg', u'amod', u'nmod:with', u'cc', u'det', u'nmod:with', u'conj:and', u'ccomp', u'case', u'det', u'amod', u'nmod:at', u'punct', u'mark', u'nsubj', u'aux', u'dep', u'dobj', u'case', u'det', u'nmod:on', u'punct']",False
4895-5,1,director,E,"[u'RB', u'VBZ', u'PRP$', u'#', u'CD']",5,False,0,0,1,0,1,0,1,1,0,"[u'ROOT', u'dep', u'nmod:poss', u'compound', u'dep']",False
4895-5,1,director,E,"[u'PRP', u'RB', u'VBZ', u'IN', u'DT', u'NN']",6,False,1,1,1,1,1,0,1,0,0,"[u'ROOT', u'nsubj', u'advmod', u'case', u'det', u'nmod:like']",False
4895-5,1,director,E,"[u'NN', u'VBP', u'DT', u'NN']",4,False,2,0,1,1,0,0,0,0,0,"[u'ROOT', u'nsubj', u'det', u'dobj']",False
4895-5,1,director,E,"[u'PRP', u'VBZ', u'DT', u'NN', u'NN', u'IN', u'DT', u'NN']",8,False,3,1,1,2,1,0,0,0,0,"[u'ROOT', u'nsubj', u'det', u'compound', u'dobj', u'case', u'det', u'nmod:at']",False
4895-5,1,matcher,L,"[u'CC', u'DT', u'CD', u'WDT', u'VBZ', u'IN', u'PRP', u'VBZ', u'RB', u'VBG', u'CC', u'IN', u'TO', u'VB', u'IN', u'NN', u'.']",17,False,1,3,4,2,1,0,1,1,1,"[u'ROOT', u'cc', u'det', u'nsubj', u'ref', u'acl:relcl', u'mark', u'nsubj', u'aux', u'advmod', u'advcl:like', u'cc', u'dobj', u'mark', u'advcl:to', u'case', u'nmod:in', u'punct']",True
4895-5,1,director,E,"[u'IN', u'PRP', u'VBZ', u'TO', u'DT', u'JJ', u'NN', u'IN', u'DT', u'MD', u'WDT', u'VB', u'NN']",13,True,2,2,3,3,1,1,0,0,1,"[u'ROOT', u'mark', u'nsubj', u'case', u'det', u'amod', u'nmod:to', u'mark', u'nsubj', u'advcl:as', u'nsubj', u'cop', u'ccomp']",False
4895-5,1,director,K,"[u'NNS', u'PRP$', u'#', u'CD']",4,False,1,0,0,0,1,0,0,1,0,"[u'ROOT', u'nsubj', u'compound', u'amod']",False
4895-5,1,director,K,"[u'RB', u'FW', u'VBP', u'CD', u'WDT', u'VBP', u'VBG', u',', u'#', u'CD', u'VBZ', u'RB', u'VBG']",13,True,0,0,5,1,0,0,2,2,1,"[u'ROOT', u'advmod', u'nsubj', u'advcl', u'dobj', u'nsubj', u'ref', u'aux', u'acl:relcl', u'punct', u'dep', u'nsubj', u'aux', u'advmod']",True
4895-5,1,director,L,"[u'#', u'CD', u'VBZ', u'VBG', u'JJ', u'TO', u'VB']",7,True,0,0,3,0,0,1,0,1,1,"[u'ROOT', u'dep', u'nsubj', u'aux', u'xcomp', u'mark', u'xcomp']",False
4895-5,1,matcher,G,"[u'WRB', u'IN', u'DT', u'CD', u'WP', u'VBZ', u'IN', u'DT', u'NN', u'VBG', u'IN', u'PRP$', u'JJ', u'NN', u'VBN', u'TO', u'DT', u'NN', u'.']",19,False,3,3,3,3,2,1,1,1,1,"[u'ROOT', u'advmod', u'advmod', u'det', u'nsubj', u'nsubj', u'ref', u'acl:relcl', u'case', u'det', u'nmod:like', u'acl', u'case', u'nmod:poss', u'amod', u'nmod:with', u'case', u'det', u'nmod:to', u'punct']",True
4895-5,1,director,C,"[u'DT', u'CD', u'WDT', u'RB', u'VBZ', u'DT', u'NN', u'.']",8,True,1,0,1,3,0,0,1,1,0,"[u'ROOT', u'det', u'nsubj', u'advmod', u'ccomp', u'det', u'dobj', u'punct']",False
4895-5,1,director,C,"[u'IN', u'RB', u'VBZ', u'PRP$', u'#', u'CD']",6,False,0,1,1,0,1,0,1,1,0,"[u'ROOT', u'advmod', u'dep', u'nmod:poss', u'compound', u'dep']",False
4895-5,1,director,G,"[u'NNS', u'PRP$', u'#', u'CD']",4,False,1,0,0,0,1,0,0,1,0,"[u'ROOT', u'nsubj', u'compound', u'amod']",False
4895-5,1,director,G,"[u'DT', u'JJ', u'NN', u'VBZ', u'JJR', u'TO', u'DT', u'NN', u'JJ', u'NN', u'JJR', u'IN']",12,False,3,1,1,2,0,4,0,0,1,"[u'ROOT', u'det', u'amod', u'nsubj', u'cop', u'case', u'det', u'compound', u'compound', u'nmod:to', u'advmod', u'case']",False
4895-5,1,matcher,J,"[u'WRB', u'IN', u'DT', u'CD', u'WP', u'VBZ', u'IN', u'PRP', u'VBZ', u'VBG', u'IN', u'NN', u'IN', u'NN', u'IN', u'PRP', u'.']",17,False,2,5,3,1,3,0,1,1,0,"[u'ROOT', u'advmod', u'advmod', u'det', u'nsubj', u'nsubj', u'ref', u'acl:relcl', u'case', u'nmod:like', u'aux', u'case', u'nmod:at', u'case', u'mwe', u'mwe', u'nmod:in_front_of', u'punct']",True
4895-5,1,director,J,"[u'#', u'CD']",2,False,0,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
4895-5,1,director,D,"[u'VBD', u'PRP', u'VB', u'DT', u'CD', u'WRB', u'DT', u'NN', u'VBZ', u'DT', u'JJ', u'NN', u'IN', u'IN', u'PRP', u'VBP', u'VBG', u'NN', u',', u'RB', u'VBG', u'DT', u'NN', u'.']",24,False,4,2,6,4,2,1,2,1,0,"[u'ROOT', u'aux', u'nsubj', u'det', u'dobj', u'advmod', u'det', u'nsubj', u'acl:relcl', u'det', u'amod', u'dobj', u'dep', u'mark', u'nsubj', u'aux', u'advcl:like', u'compound', u'punct', u'advmod', u'iobj', u'det', u'dobj', u'punct']",True
4895-5,1,director,D,"[u'NNS', u'PRP$', u'#', u'CD']",4,False,1,0,0,0,1,0,0,1,0,"[u'ROOT', u'nsubj', u'compound', u'amod']",False
4895-5,1,director,B,"[u'NNS', u'RB', u'CD', u'WRB', u'DT', u'NN', u'VBZ', u'VBG', u'CC', u'VBZ', u'VBG', u'RP', u'TO', u'PRP$', u'NN', u'IN', u'PRP$', u'JJ', u'NN', u'IN']",20,False,4,2,4,1,2,1,3,1,1,"[u'ROOT', u'advmod', u'nsubj', u'advmod', u'det', u'nsubj', u'nsubj', u'aux', u'dep', u'cc', u'aux', u'dep', u'conj:and', u'compound:prt', u'case', u'nmod:poss', u'nmod:to', u'case', u'nmod:poss', u'amod', u'nmod:with', u'advmod']",False
4895-5,1,director,B,"[u'NNS', u'#', u'CD']",3,False,1,0,0,0,0,0,0,1,0,"[u'ROOT', u'dep', u'dep']",False
4895-5,1,director,H,"[u'DT', u'CD', u'VBZ', u'#', u'CD', u'DT', u'NN', u'VBZ', u'VBG', u'VBG', u'RB', u'NNS', u'RB', u'JJ']",14,True,2,0,4,2,0,1,2,2,0,"[u'ROOT', u'det', u'nsubj', u'cop', u'dep', u'det', u'nsubj', u'aux', u'acl:relcl', u'advcl', u'compound:prt', u'dobj', u'neg', u'amod']",True
4895-5,2,matcher,D,"[u'NN', u',', u'NN', u'VBN', u'IN', u'NN', u'.']",7,False,3,1,1,0,0,0,0,0,0,"[u'ROOT', u'punct', u'appos', u'acl', u'case', u'nmod:with', u'punct']",True
4895-5,2,director,D,"[u'#', u'CD']",2,False,0,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
4895-5,2,matcher,D,"[u'CC', u'DT', u'NN', u'VBZ', u'VBG', u'RB', u',', u'NN', u'.']",9,False,2,0,2,1,0,0,1,0,0,"[u'ROOT', u'cc', u'det', u'nsubj', u'aux', u'advmod', u'punct', u'advmod', u'punct']",False
4895-5,2,director,C,"[u'#', u'CD', u',', u'NN', u'VBG', u'RB']",6,False,1,0,1,0,0,0,1,1,0,"[u'ROOT', u'dep', u'punct', u'appos', u'acl', u'advmod']",True
4895-5,2,director,I,"[u'#', u'CD', u',', u'NN', u'VBG', u'NN', u'IN', u'VB', u'JJ', u'JJ', u'NN', u'IN', u'PRP', u'IN', u'PRP', u'VBG', u'TO', u'DT', u'NN']",19,True,4,3,3,1,2,2,0,1,1,"[u'ROOT', u'dep', u'nsubj', u'punct', u'nsubj', u'acl', u'dobj', u'xcomp', u'advmod', u'advmod', u'dobj', u'case', u'nmod:behind', u'mark', u'nsubj', u'advcl:with', u'case', u'det', u'nmod:to']",True
4895-5,2,director,E,"[u'#', u'CD', u',', u'DT', u'NN', u'NN', u'PRP', u'VBD', u'IN']",9,True,2,1,1,1,1,0,0,1,0,"[u'ROOT', u'dep', u'nsubj', u'punct', u'det', u'appos', u'nsubj', u'ccomp', u'compound:prt']",False
4895-5,2,director,G,"[u'#', u'CD', u',', u'NN', u'VBG', u'IN', u'NN', u'IN', u'JJ', u'NN', u'JJS', u'TO', u'DT', u'NN']",14,False,4,2,1,1,0,2,0,1,1,"[u'ROOT', u'dep', u'punct', u'appos', u'acl', u'case', u'nmod:on', u'case', u'amod', u'nmod:with', u'advmod', u'case', u'det', u'nmod:to']",True
4895-5,2,director,B,"[u'#', u'CD', u',', u'NN', u'VBG', u'IN', u'NN', u'VBG', u'IN', u'PRP', u'VBP', u'VBG', u'IN', u'NN', u'IN', u'NNS', u'RB', u'VBD']",18,True,4,4,5,0,1,0,1,1,0,"[u'ROOT', u'dep', u'nsubj', u'punct', u'nsubj', u'acl', u'case', u'nmod:at', u'advcl', u'mark', u'nsubj', u'aux', u'advcl:like', u'case', u'nmod:with', u'case', u'nmod:with', u'advmod']",True
4895-5,2,director,B,"[u'NN', u'VBG', u'NN']",3,False,2,0,1,0,0,0,0,0,0,"[u'ROOT', u'compound', u'nsubj']",False
4895-5,2,director,B,"[u'VBG', u'NN']",2,False,1,0,1,0,0,0,0,0,0,"[u'ROOT', u'advmod']",False
4895-5,2,director,F,"[u'#', u'CD', u',', u'NN', u'VBG', u'RP', u'IN', u'NNS', u'TO', u'DT', u'NN', u',', u'PRP', u'VBP', u'VBG', u'TO', u'DT', u'NN']",18,False,4,1,3,2,1,0,1,1,2,"[u'ROOT', u'dep', u'nsubj', u'punct', u'mark', u'advcl:person', u'compound:prt', u'case', u'nmod:with', u'case', u'det', u'nmod:to', u'punct', u'nsubj', u'aux', u'case', u'det', u'nmod:to']",False
4895-5,2,director,H,"[u'#', u'CD', u',', u'NN', u'VBG', u'VBG', u'RB', u',', u'DT', u'NNS', u'VBP', u'JJ']",12,True,2,0,3,1,0,1,1,1,0,"[u'ROOT', u'dep', u'punct', u'appos', u'acl', u'advcl', u'advmod', u'punct', u'neg', u'nsubj', u'cop', u'ccomp']",True
4895-5,2,director,J,"[u'#', u'CD', u'NN', u'VBZ', u'JJ', u'NN', u'VBG', u'RB', u'CC', u'PRP', u'VBP', u'VBG', u'RB']",13,False,2,0,4,0,1,1,2,1,0,"[u'ROOT', u'compound', u'amod', u'nsubj', u'amod', u'dobj', u'acl', u'advmod', u'cc', u'nsubj', u'aux', u'conj:and', u'advmod']",True
4895-5,2,director,K,"[u'#', u'CD', u',', u'NN', u'VBZ', u'VBG', u'VBG', u'IN', u'PRP', u'VBP', u'VBG', u'NN', u'VBG', u'DT', u'NN']",15,True,3,1,6,1,1,0,0,1,0,"[u'ROOT', u'dep', u'nsubj', u'punct', u'appos', u'aux', u'advcl', u'mark', u'nsubj', u'aux', u'advcl:like', u'dobj', u'advcl', u'det', u'dobj']",False
4895-5,2,director,L,"[u'#', u'CD', u',', u'NN', u'VBZ', u'VBG', u'VBG', u'NN', u'IN', u'DT', u'RB', u'VBD', u'NN', u'RB', u'RB', u'IN', u'PRP$', u'NNS', u'VBG', u'NN']",20,False,5,2,5,1,1,0,3,1,0,"[u'ROOT', u'dep', u'nsubj', u'punct', u'appos', u'aux', u'amod', u'dobj', u'case', u'det', u'advmod', u'amod', u'nmod:in', u'neg', u'amod', u'case', u'nmod:poss', u'nmod:on', u'acl', u'advmod']",True
4895-5,2,director,A,"[u'#', u'CD', u',', u'NN', u'VBZ', u'IN', u'TO', u'VB', u'CC', u'VBZ', u'VBG', u'JJ', u'NN', u',', u'PRP', u'VBP', u'IN', u'CD', u'NN']",19,True,3,2,5,0,1,1,0,2,1,"[u'ROOT', u'dep', u'punct', u'nsubj', u'nsubj:xsubj', u'nsubj', u'cop', u'ccomp', u'mark', u'xcomp', u'cc', u'aux', u'conj:and', u'ccomp', u'amod', u'dobj', u'punct', u'nsubj', u'cop', u'case', u'nummod', u'acl:relcl']",True
4895-5,3,director,G,"[u'#', u'CD']",2,False,0,0,0,0,0,0,0,1,0,"[u'ROOT', u'nummod']",False
4895-5,3,director,G,"[u'NN', u'VBG', u'VBG', u'NN', u'IN', u'NNS', u'IN', u'PRP']",8,True,3,2,2,0,1,0,0,0,0,"[u'ROOT', u'dep', u'advcl', u'advmod', u'case', u'nmod:with', u'case', u'nmod:behind']",False
4895-5,3,director,D,"[u'#', u'CD', u',', u'NN', u'NN', u'NN', u'VBG', u'RP', u'VBG', u'VBN']",10,True,3,0,3,0,0,0,1,1,0,"[u'ROOT', u'dep', u'nsubj', u'punct', u'compound', u'amod', u'nsubj', u'acl', u'compound:prt', u'advcl']",True
